LTd_history,itv_LT,itv_LL,anm_develop_time,p_anm
"[-6.824861952252401e-06, -5.979926052740579e-06, -4.873455275611587e-06, -4.430390082625755e-06, -6.510231017086123e-06, -3.352769884328006e-06, -1.0700675148001024e-05, -9.149572184133478e-06]",-0.00026144794143647505,-0.004706062945856551,18.0,0.0022442532525053208
"[-6.371411575276752e-06, -6.824861952252401e-06, -5.979926052740579e-06, -4.372141944945241e-06, -6.279823355260446e-06, -2.4797575153508916e-06, -1.06830647601277e-05, -9.0108518702557e-06]",-0.00026144794143647505,-0.004967510887293026,19.0,0.00231589405935063
"[-7.372076939619865e-06, -6.371411575276752e-06, -6.824861952252401e-06, -4.873455275611587e-06, -4.946739965077605e-06, -4.29887562215365e-06, -1.1555251699069561e-05, -9.844853394729521e-06]",-0.00026144794143647505,-0.0052289588287295005,20.0,0.0031306726852989336
"[-1.052001498155185e-05, -7.372076939619865e-06, -6.371411575276752e-06, -5.979926052740579e-06, -4.7879631042637234e-06, -5.0551156848520176e-06, -1.1376878459185312e-05, -1.0740776370748245e-05]",-0.00026144794143647505,-0.005490406770165976,21.0,0.004631918699532816
"[-1.3585260332677085e-05, -1.052001498155185e-05, -7.372076939619865e-06, -6.824861952252401e-06, -4.430390082625755e-06, -7.195687434939272e-06, -9.703173751944427e-06, -1.0743784033536152e-05]",-0.00026144794143647505,-0.005751854711602451,22.0,0.0049248105210364665
"[-1.3966584076706893e-05, -1.3585260332677085e-05, -1.052001498155185e-05, -6.371411575276752e-06, -4.372141944945241e-06, -7.53934277280761e-06, -8.913802210320654e-06, -1.0722981154660161e-05]",-0.00026144794143647505,-0.006013302653038926,23.0,0.0041510529586766785
"[-1.2814220823989092e-05, -1.3966584076706893e-05, -1.3585260332677085e-05, -7.372076939619865e-06, -4.873455275611587e-06, -7.525299801615162e-06, -7.162666739933832e-06, -1.023895302650177e-05]",-0.00026144794143647505,-0.006274750594475401,24.0,0.004797941031540135
"[-1.3835613695860533e-05, -1.2814220823989092e-05, -1.3966584076706893e-05, -1.052001498155185e-05, -5.979926052740579e-06, -6.1648438964025505e-06, -4.929922011806726e-06, -9.211644508675611e-06]",-0.00026144794143647505,-0.0065361985359118765,25.0,0.004886936600920495
"[-1.3881639553663031e-05, -1.3835613695860533e-05, -1.2814220823989092e-05, -1.3585260332677085e-05, -6.824861952252401e-06, -6.510231017086123e-06, -2.910267023707981e-06, -8.029563227783953e-06]",-0.00026144794143647505,-0.006797646477348351,26.0,0.0039322035095607
"[-1.2522171527143408e-05, -1.3881639553663031e-05, -1.3835613695860533e-05, -1.3966584076706893e-05, -6.371411575276752e-06, -6.279823355260446e-06, -1.9587424133478955e-06, -7.334299791427963e-06]",-0.00026144794143647505,-0.007059094418784826,27.0,0.005127190385446088
"[-1.4148280348936188e-05, -1.2522171527143408e-05, -1.3881639553663031e-05, -1.2814220823989092e-05, -7.372076939619865e-06, -4.946739965077605e-06, -5.543620798632048e-07, -6.820450814185797e-06]",-0.00026144794143647505,-0.007320542360221302,28.0,0.00754784313949926
"[-1.672717155432691e-05, -1.4148280348936188e-05, -1.2522171527143408e-05, -1.3835613695860533e-05, -1.052001498155185e-05, -4.7879631042637234e-06, 1.5564813116192373e-07, -6.488216768645429e-06]",-0.00026144794143647505,-0.007581990301657776,29.0,0.005042600005783497
"[-1.4295117362804934e-05, -1.672717155432691e-05, -1.4148280348936188e-05, -1.3881639553663031e-05, -1.3585260332677085e-05, -4.430390082625755e-06, -1.5965045868547191e-06, -6.754698507866054e-06]",-0.00026144794143647505,-0.00784343824309425,30.0,0.003658228910977993
"[-1.2069082364064573e-05, -1.4295117362804934e-05, -1.672717155432691e-05, -1.2522171527143408e-05, -1.3966584076706893e-05, -4.372141944945241e-06, -5.095391940524113e-07, -7.55356648556792e-06]",-0.00026144794143647505,-0.008104886184530726,31.0,0.0028258354465563445
"[-9.630236401598764e-06, -1.2069082364064573e-05, -1.4295117362804934e-05, -1.4148280348936188e-05, -1.2814220823989092e-05, -4.873455275611587e-06, -2.470781927107848e-06, -8.057620952183657e-06]",-0.00026144794143647505,-0.008366334125967202,32.0,0.0021580514973564293
"[-5.743159700244892e-06, -9.630236401598764e-06, -1.2069082364064573e-05, -1.672717155432691e-05, -1.3835613695860533e-05, -5.979926052740579e-06, -1.8328672666153342e-06, -8.099714242714751e-06]",-0.00026144794143647505,-0.008627782067403677,33.0,0.0020048185559908478
"[-4.251950166293618e-06, -5.743159700244892e-06, -9.630236401598764e-06, -1.4295117362804934e-05, -1.3881639553663031e-05, -6.824861952252401e-06, -3.352769884328006e-06, -7.6100004445886315e-06]",-0.00026144794143647505,-0.008889230008840152,34.0,0.00196553594770422
"[-1.4130805477899488e-06, -4.251950166293618e-06, -5.743159700244892e-06, -1.2069082364064573e-05, -1.2522171527143408e-05, -6.371411575276752e-06, -2.4797575153508916e-06, -6.735874130524231e-06]",-0.00026144794143647505,-0.009150677950276626,35.0,0.002104236343085743
"[1.2678066037045225e-06, -1.4130805477899488e-06, -4.251950166293618e-06, -9.630236401598764e-06, -1.4148280348936188e-05, -7.372076939619865e-06, -4.29887562215365e-06, -6.151506077529631e-06]",-0.00026144794143647505,-0.009412125891713101,36.0,0.0022088796366793134
"[2.347735797795147e-06, 1.2678066037045225e-06, -1.4130805477899488e-06, -5.743159700244892e-06, -1.672717155432691e-05, -1.052001498155185e-05, -5.0551156848520176e-06, -5.5961635416669974e-06]",-0.00026144794143647505,-0.009673573833149577,37.0,0.0022127842471369864
"[2.368500967536674e-06, 2.347735797795147e-06, 1.2678066037045225e-06, -4.251950166293618e-06, -1.4295117362804934e-05, -1.3585260332677085e-05, -7.195687434939272e-06, -6.228211326288758e-06]",-0.00026144794143647505,-0.009935021774586052,38.0,0.002341340956136957
"[3.287659571400209e-06, 2.368500967536674e-06, 2.347735797795147e-06, -1.4130805477899488e-06, -1.2069082364064573e-05, -1.3966584076706893e-05, -7.53934277280761e-06, -6.591126120060714e-06]",-0.00026144794143647505,-0.010196469716022527,39.0,0.0022311586195265997
"[2.86872988279388e-06, 3.287659571400209e-06, 2.368500967536674e-06, 1.2678066037045225e-06, -9.630236401598764e-06, -1.2814220823989092e-05, -7.525299801615162e-06, -7.310873270124391e-06]",-0.00026144794143647505,-0.010457917657459001,40.0,0.002545867451129774
"[4.836400653454682e-06, 2.86872988279388e-06, 3.287659571400209e-06, 2.347735797795147e-06, -5.743159700244892e-06, -1.3835613695860533e-05, -6.1648438964025505e-06, -7.214052849370661e-06]",-0.00026144794143647505,-0.010719365598895476,41.0,0.0031738302117945176
"[7.165408571639902e-06, 4.836400653454682e-06, 2.86872988279388e-06, 2.368500967536674e-06, -4.251950166293618e-06, -1.3881639553663031e-05, -6.510231017086123e-06, -8.879621503978566e-06]",-0.00026144794143647505,-0.010980813540331952,42.0,0.004120328486682586
"[9.293397384625749e-06, 7.165408571639902e-06, 4.836400653454682e-06, 3.287659571400209e-06, -1.4130805477899488e-06, -1.2522171527143408e-05, -6.279823355260446e-06, -7.803349150714901e-06]",-0.00026144794143647505,-0.011242261481768427,43.0,0.005737386407840038
"[1.151174366716268e-05, 9.293397384625749e-06, 7.165408571639902e-06, 2.86872988279388e-06, 1.2678066037045225e-06, -1.4148280348936188e-05, -4.946739965077605e-06, -7.503667428057789e-06]",-0.00026144794143647505,-0.011503709423204903,44.0,0.007398498999978099
"[1.3011082779823108e-05, 1.151174366716268e-05, 9.293397384625749e-06, 4.836400653454682e-06, 2.347735797795147e-06, -1.672717155432691e-05, -4.7879631042637234e-06, -7.391036180121333e-06]",-0.00026144794143647505,-0.011765157364641378,45.0,0.009998182760295514
"[1.4598352951275946e-05, 1.3011082779823108e-05, 1.151174366716268e-05, 7.165408571639902e-06, 2.368500967536674e-06, -1.4295117362804934e-05, -4.430390082625755e-06, -7.612306633293715e-06]",-0.00026144794143647505,-0.012026605306077852,46.0,0.012685457329510676
"[1.5755833559437563e-05, 1.4598352951275946e-05, 1.3011082779823108e-05, 9.293397384625749e-06, 3.287659571400209e-06, -1.2069082364064573e-05, -4.372141944945241e-06, -8.569823674572011e-06]",-0.00026144794143647505,-0.012288053247514327,47.0,0.015411678068138177
"[1.6646390234123772e-05, 1.5755833559437563e-05, 1.4598352951275946e-05, 1.151174366716268e-05, 2.86872988279388e-06, -9.630236401598764e-06, -4.873455275611587e-06, -1.0001913797734499e-05]",-0.00026144794143647505,-0.012549501188950802,48.0,0.01723730925046879
"[1.7144976973219335e-05, 1.6646390234123772e-05, 1.5755833559437563e-05, 1.3011082779823108e-05, 4.836400653454682e-06, -5.743159700244892e-06, -5.979926052740579e-06, -1.0086223790379055e-05]",-0.00026144794143647505,-0.012810949130387278,49.0,0.016264613248467303
"[1.6898233335001968e-05, 1.7144976973219335e-05, 1.6646390234123772e-05, 1.4598352951275946e-05, 7.165408571639902e-06, -4.251950166293618e-06, -6.824861952252401e-06, -1.0700675148001024e-05]",-0.00026144794143647505,-0.013072397071823753,50.0,0.013488448548772545
"[1.6032436844486533e-05, 1.6898233335001968e-05, 1.7144976973219335e-05, 1.5755833559437563e-05, 9.293397384625749e-06, -1.4130805477899488e-06, -6.371411575276752e-06, -1.06830647601277e-05]",-0.00026144794143647505,-0.013333845013260227,51.0,0.00976060751542809
"[1.4439711954689625e-05, 1.6032436844486533e-05, 1.6898233335001968e-05, 1.6646390234123772e-05, 1.151174366716268e-05, 1.2678066037045225e-06, -7.372076939619865e-06, -1.1555251699069561e-05]",-0.00026144794143647505,-0.013595292954696702,52.0,0.008431919377255667
"[1.3675605539054648e-05, 1.4439711954689625e-05, 1.6032436844486533e-05, 1.7144976973219335e-05, 1.3011082779823108e-05, 2.347735797795147e-06, -1.052001498155185e-05, -1.1376878459185312e-05]",-0.00026144794143647505,-0.013856740896133177,53.0,0.0077951097620784365
"[1.3263822221772928e-05, 1.3675605539054648e-05, 1.4439711954689625e-05, 1.6898233335001968e-05, 1.4598352951275946e-05, 2.368500967536674e-06, -1.3585260332677085e-05, -9.703173751944427e-06]",-0.00026144794143647505,-0.014118188837569653,54.0,0.006924236753702299
"[1.256381857030562e-05, 1.3263822221772928e-05, 1.3675605539054648e-05, 1.6032436844486533e-05, 1.5755833559437563e-05, 3.287659571400209e-06, -1.3966584076706893e-05, -8.913802210320654e-06]",-0.00026144794143647505,-0.014379636779006128,55.0,0.005082311307353083
"[1.066246035854433e-05, 1.256381857030562e-05, 1.3263822221772928e-05, 1.4439711954689625e-05, 1.6646390234123772e-05, 2.86872988279388e-06, -1.2814220823989092e-05, -7.162666739933832e-06]",-0.00026144794143647505,-0.014641084720442604,56.0,0.004891201672242762
"[1.044546791505234e-05, 1.066246035854433e-05, 1.256381857030562e-05, 1.3675605539054648e-05, 1.7144976973219335e-05, 4.836400653454682e-06, -1.3835613695860533e-05, -4.929922011806726e-06]",-0.00026144794143647505,-0.014902532661879077,57.0,0.0040560379083298724
"[9.091149339360261e-06, 1.044546791505234e-05, 1.066246035854433e-05, 1.3263822221772928e-05, 1.6898233335001968e-05, 7.165408571639902e-06, -1.3881639553663031e-05, -2.910267023707981e-06]",-0.00026144794143647505,-0.015163980603315553,58.0,0.0033092022545162833
"[7.422905962515198e-06, 9.091149339360261e-06, 1.044546791505234e-05, 1.256381857030562e-05, 1.6032436844486533e-05, 9.293397384625749e-06, -1.2522171527143408e-05, -1.9587424133478955e-06]",-0.00026144794143647505,-0.015425428544752028,59.0,0.0029659648702288085
"[6.360261749780306e-06, 7.422905962515198e-06, 9.091149339360261e-06, 1.066246035854433e-05, 1.4439711954689625e-05, 1.151174366716268e-05, -1.4148280348936188e-05, -5.543620798632048e-07]",-0.00026144794143647505,-0.0156868764861885,60.0,0.0025207498229859768
"[4.465088506771826e-06, 6.360261749780306e-06, 7.422905962515198e-06, 1.044546791505234e-05, 1.3675605539054648e-05, 1.3011082779823108e-05, -1.672717155432691e-05, 1.5564813116192373e-07]",-0.00026144794143647505,-0.015948324427624977,61.0,0.002384600659860932
"[3.68238978789054e-06, 4.465088506771826e-06, 6.360261749780306e-06, 9.091149339360261e-06, 1.3263822221772928e-05, 1.4598352951275946e-05, -1.4295117362804934e-05, -1.5965045868547191e-06]",-0.00026144794143647505,-0.016209772369061452,62.0,0.0022540115963823313
"[2.775912891224297e-06, 3.68238978789054e-06, 4.465088506771826e-06, 7.422905962515198e-06, 1.256381857030562e-05, 1.5755833559437563e-05, -1.2069082364064573e-05, -5.095391940524113e-07]",-0.00026144794143647505,-0.016471220310497928,63.0,0.0021630628976330494
"[1.935201931437205e-06, 2.775912891224297e-06, 3.68238978789054e-06, 6.360261749780306e-06, 1.066246035854433e-05, 1.6646390234123772e-05, -9.630236401598764e-06, -2.470781927107848e-06]",-0.00026144794143647505,-0.016732668251934403,64.0,0.0020559008618525527
"[4.443369312254475e-07, 1.935201931437205e-06, 2.775912891224297e-06, 4.465088506771826e-06, 1.044546791505234e-05, 1.7144976973219335e-05, -5.743159700244892e-06, -1.8328672666153342e-06]",-0.00026144794143647505,-0.01699411619337088,65.0,0.002027684785850784
"[-2.4589554631268485e-07, 4.443369312254475e-07, 1.935201931437205e-06, 3.68238978789054e-06, 9.091149339360261e-06, 1.6898233335001968e-05, -4.251950166293618e-06, -3.352769884328006e-06]",-0.00026144794143647505,-0.017255564134807354,66.0,0.0020088100118090583
"[-8.830920503422654e-07, -2.4589554631268485e-07, 4.443369312254475e-07, 2.775912891224297e-06, 7.422905962515198e-06, 1.6032436844486533e-05, -1.4130805477899488e-06, -2.4797575153508916e-06]",-0.00026144794143647505,-0.01751701207624383,67.0,0.0020062151641723203
"[-9.515274869825471e-07, -8.830920503422654e-07, -2.4589554631268485e-07, 1.935201931437205e-06, 6.360261749780306e-06, 1.4439711954689625e-05, 1.2678066037045225e-06, -4.29887562215365e-06]",-0.00026144794143647505,-0.017778460017680305,68.0,0.002005673202923209
"[-8.870588975634103e-07, -9.515274869825471e-07, -8.830920503422654e-07, 4.443369312254475e-07, 4.465088506771826e-06, 1.3675605539054648e-05, 2.347735797795147e-06, -5.0551156848520176e-06]",-0.00026144794143647505,-0.01803990795911678,69.0,0.0019985285600307235
"[-1.167563645526224e-06, -8.870588975634103e-07, -9.515274869825471e-07, -2.4589554631268485e-07, 3.68238978789054e-06, 1.3263822221772928e-05, 2.368500967536674e-06, -7.195687434939272e-06]",-0.00026144794143647505,-0.018301355900553252,70.0,0.0019905243212362507
"[-1.7196496869343945e-06, -1.167563645526224e-06, -8.870588975634103e-07, -8.830920503422654e-07, 2.775912891224297e-06, 1.256381857030562e-05, 3.287659571400209e-06, -7.53934277280761e-06]",-0.00026144794143647505,-0.018562803841989727,71.0,0.0019931708335674636
"[-2.5471911819770792e-06, -1.7196496869343945e-06, -1.167563645526224e-06, -9.515274869825471e-07, 1.935201931437205e-06, 1.066246035854433e-05, 2.86872988279388e-06, -7.525299801615162e-06]",-0.00026144794143647505,-0.018824251783426203,72.0,0.002017451171977226
"[-3.6036644867686003e-06, -2.5471911819770792e-06, -1.7196496869343945e-06, -8.870588975634103e-07, 4.443369312254475e-07, 1.044546791505234e-05, 4.836400653454682e-06, -6.1648438964025505e-06]",-0.00026144794143647505,-0.019085699724862678,73.0,0.0021021981356882696
"[-4.857746871093404e-06, -3.6036644867686003e-06, -2.5471911819770792e-06, -1.167563645526224e-06, -2.4589554631268485e-07, 9.091149339360261e-06, 7.165408571639902e-06, -6.510231017086123e-06]",-0.00026144794143647505,-0.019347147666299153,74.0,0.0023267004066375744
"[-6.830369421109545e-06, -4.857746871093404e-06, -3.6036644867686003e-06, -1.7196496869343945e-06, -8.830920503422654e-07, 7.422905962515198e-06, 9.293397384625749e-06, -6.279823355260446e-06]",-0.00026144794143647505,-0.01960859560773563,75.0,0.0023899967207726045
"[-7.2487854118756555e-06, -6.830369421109545e-06, -4.857746871093404e-06, -2.5471911819770792e-06, -9.515274869825471e-07, 6.360261749780306e-06, 1.151174366716268e-05, -4.946739965077605e-06]",-0.00026144794143647505,-0.019870043549172104,76.0,0.0024041147431270405
"[-7.3450558390114135e-06, -7.2487854118756555e-06, -6.830369421109545e-06, -3.6036644867686003e-06, -8.870588975634103e-07, 4.465088506771826e-06, 1.3011082779823108e-05, -4.7879631042637234e-06]",-0.00026144794143647505,-0.02013149149060858,77.0,0.0024298398597705335
"[-7.5174647831589765e-06, -7.3450558390114135e-06, -7.2487854118756555e-06, -4.857746871093404e-06, -1.167563645526224e-06, 3.68238978789054e-06, 1.4598352951275946e-05, -4.430390082625755e-06]",-0.00026144794143647505,-0.020392939432045055,78.0,0.002584762020693463
"[-8.33665978895715e-06, -7.5174647831589765e-06, -7.3450558390114135e-06, -6.830369421109545e-06, -1.7196496869343945e-06, 2.775912891224297e-06, 1.5755833559437563e-05, -4.372141944945241e-06]",-0.00026144794143647505,-0.02065438737348153,79.0,0.002632734105823956
"[-8.563140311693155e-06, -8.33665978895715e-06, -7.5174647831589765e-06, -7.2487854118756555e-06, -2.5471911819770792e-06, 1.935201931437205e-06, 1.6646390234123772e-05, -4.873455275611587e-06]",-0.00026144794143647505,-0.020915835314918002,80.0,0.0026390819992527783
"[-8.602758221571419e-06, -8.563140311693155e-06, -8.33665978895715e-06, -7.3450558390114135e-06, -3.6036644867686003e-06, 4.443369312254475e-07, 1.7144976973219335e-05, -5.979926052740579e-06]",-0.00026144794143647505,-0.021177283256354477,81.0,0.00279416111975312
"[-9.241462104577633e-06, -8.602758221571419e-06, -8.563140311693155e-06, -7.5174647831589765e-06, -4.857746871093404e-06, -2.4589554631268485e-07, 1.6898233335001968e-05, -6.824861952252401e-06]",-0.00026144794143647505,-0.021438731197790953,82.0,0.0027629924761850984
"[-9.206098460818301e-06, -9.241462104577633e-06, -8.602758221571419e-06, -8.33665978895715e-06, -6.830369421109545e-06, -8.830920503422654e-07, 1.6032436844486533e-05, -6.371411575276752e-06]",-0.00026144794143647505,-0.021700179139227428,83.0,0.0031581297694595768
"[-1.0566227161963763e-05, -9.206098460818301e-06, -9.241462104577633e-06, -8.563140311693155e-06, -7.2487854118756555e-06, -9.515274869825471e-07, 1.4439711954689625e-05, -7.372076939619865e-06]",-0.00026144794143647505,-0.021961627080663904,84.0,0.00355572499304112
"[-1.1614590648862611e-05, -1.0566227161963763e-05, -9.206098460818301e-06, -8.602758221571419e-06, -7.3450558390114135e-06, -8.870588975634103e-07, 1.3675605539054648e-05, -1.052001498155185e-05]",-0.00026144794143647505,-0.02222307502210038,85.0,0.004343662232081093
"[-1.3142179039866133e-05, -1.1614590648862611e-05, -1.0566227161963763e-05, -9.241462104577633e-06, -7.5174647831589765e-06, -1.167563645526224e-06, 1.3263822221772928e-05, -1.3585260332677085e-05]",-0.00026144794143647505,-0.022484522963536854,86.0,0.004783121519988194
"[-1.3819227674668614e-05, -1.3142179039866133e-05, -1.1614590648862611e-05, -9.206098460818301e-06, -8.33665978895715e-06, -1.7196496869343945e-06, 1.256381857030562e-05, -1.3966584076706893e-05]",-0.00026144794143647505,-0.02274597090497333,87.0,0.00504620827839668
"[-1.418546930132873e-05, -1.3819227674668614e-05, -1.3142179039866133e-05, -1.0566227161963763e-05, -8.563140311693155e-06, -2.5471911819770792e-06, 1.066246035854433e-05, -1.2814220823989092e-05]",-0.00026144794143647505,-0.023007418846409805,88.0,0.005548444831249566
"[-1.4795914171575041e-05, -1.418546930132873e-05, -1.3819227674668614e-05, -1.1614590648862611e-05, -8.602758221571419e-06, -3.6036644867686003e-06, 1.044546791505234e-05, -1.3835613695860533e-05]",-0.00026144794143647505,-0.02326886678784628,89.0,0.005695278719332581
