LTd_history,itv_LT,itv_LL,anm_develop_time
"[-6.231346763554202e-06, -6.876694386743837e-06, -7.928077062347029e-06, -8.314046153714802e-06, -1.1211777753171275e-05, -1.1550706098383936e-05, -1.2143074481986285e-05, -8.902001730636348e-06]",0.01041666666666667,0.1666666666666667,16
"[-6.610601560982166e-06, -6.231346763554202e-06, -6.876694386743837e-06, -7.880730838283626e-06, -1.1442479937824066e-05, -1.0878720622169243e-05, -1.2428567462067567e-05, -9.036282454798431e-06]",0.01041666666666667,0.17708333333333337,17
"[-6.137302113739492e-06, -6.610601560982166e-06, -6.231346763554202e-06, -7.928077062347029e-06, -1.0828914519149952e-05, -1.1135627827742852e-05, -1.2494654328515859e-05, -9.144470859392323e-06]",0.01041666666666667,0.18750000000000006,18
"[-5.395705720872316e-06, -6.137302113739492e-06, -6.610601560982166e-06, -6.876694386743837e-06, -9.201049444725468e-06, -1.1226981736399803e-05, -1.2343810968379512e-05, -1.0022539909975875e-05]",0.01041666666666667,0.1979166666666667,19
"[-5.40147573693741e-06, -5.395705720872316e-06, -6.137302113739492e-06, -6.231346763554202e-06, -8.314046153714802e-06, -1.1486994320720507e-05, -1.2548286656155836e-05, -1.12839715831767e-05]",0.01041666666666667,0.2083333333333334,20
"[-6.093007952146482e-06, -5.40147573693741e-06, -5.395705720872316e-06, -6.610601560982166e-06, -7.880730838283626e-06, -1.1445873865682945e-05, -1.2629854164507939e-05, -1.086796300701195e-05]",0.01041666666666667,0.21875000000000006,21
"[-5.280055274139425e-06, -6.093007952146482e-06, -5.40147573693741e-06, -6.137302113739492e-06, -7.928077062347029e-06, -1.1642775663985485e-05, -1.162708884444918e-05, -1.0641809361197652e-05]",0.01041666666666667,0.22916666666666674,22
"[-4.201797951249434e-06, -5.280055274139425e-06, -6.093007952146482e-06, -5.395705720872316e-06, -6.876694386743837e-06, -1.0548046961957135e-05, -1.1147257745113638e-05, -9.905300934337858e-06]",0.01041666666666667,0.2395833333333334,23
"[-3.4567677924153567e-06, -4.201797951249434e-06, -5.280055274139425e-06, -5.40147573693741e-06, -6.231346763554202e-06, -1.1211777753171275e-05, -1.088659306210554e-05, -8.988491003890708e-06]",0.01041666666666667,0.25000000000000006,24
"[-3.3436782975098853e-06, -3.4567677924153567e-06, -4.201797951249434e-06, -6.093007952146482e-06, -6.610601560982166e-06, -1.1442479937824066e-05, -1.0289555683785864e-05, -8.7524068767789e-06]",0.01041666666666667,0.26041666666666674,25
"[-2.9244569826989277e-06, -3.3436782975098853e-06, -3.4567677924153567e-06, -5.280055274139425e-06, -6.137302113739492e-06, -1.0828914519149952e-05, -1.0257077163547123e-05, -9.213791473895673e-06]",0.01041666666666667,0.2708333333333334,26
"[-2.7485604546823047e-06, -2.9244569826989277e-06, -3.3436782975098853e-06, -4.201797951249434e-06, -5.395705720872316e-06, -9.201049444725468e-06, -9.76006354371041e-06, -9.99593843776554e-06]",0.01041666666666667,0.28125000000000006,27
"[-8.330269060647945e-07, -2.7485604546823047e-06, -2.9244569826989277e-06, -3.4567677924153567e-06, -5.40147573693741e-06, -8.314046153714802e-06, -1.0775612852761731e-05, -1.0311959663735782e-05]",0.01041666666666667,0.29166666666666674,28
"[5.180841576253583e-07, -8.330269060647945e-07, -2.7485604546823047e-06, -3.3436782975098853e-06, -6.093007952146482e-06, -7.880730838283626e-06, -1.101945130717134e-05, -1.0889533630980682e-05]",0.01041666666666667,0.3020833333333334,29
"[1.3312294908838987e-07, 5.180841576253583e-07, -8.330269060647945e-07, -2.9244569826989277e-06, -5.280055274139425e-06, -7.928077062347029e-06, -1.147279268166646e-05, -1.0802376099162382e-05]",0.01041666666666667,0.3125000000000001,30
"[4.009189220746643e-07, 1.3312294908838987e-07, 5.180841576253583e-07, -2.7485604546823047e-06, -4.201797951249434e-06, -6.876694386743837e-06, -1.1405720066350416e-05, -1.1469430272601948e-05]",0.01041666666666667,0.32291666666666674,31
"[1.3695196136867162e-06, 4.009189220746643e-07, 1.3312294908838987e-07, -8.330269060647945e-07, -3.4567677924153567e-06, -6.231346763554202e-06, -1.1550706098383936e-05, -1.0796087136808341e-05]",0.01041666666666667,0.3333333333333334,32
"[1.878003327352771e-06, 1.3695196136867162e-06, 4.009189220746643e-07, 5.180841576253583e-07, -3.3436782975098853e-06, -6.610601560982166e-06, -1.0878720622169243e-05, -1.0252703728844098e-05]",0.01041666666666667,0.3437500000000001,33
"[3.3044654456990785e-06, 1.878003327352771e-06, 1.3695196136867162e-06, 1.3312294908838987e-07, -2.9244569826989277e-06, -6.137302113739492e-06, -1.1135627827742852e-05, -1.0063386809939795e-05]",0.01041666666666667,0.35416666666666674,34
"[3.3985431864970003e-06, 3.3044654456990785e-06, 1.878003327352771e-06, 4.009189220746643e-07, -2.7485604546823047e-06, -5.395705720872316e-06, -1.1226981736399803e-05, -1.0952124401587599e-05]",0.01041666666666667,0.3645833333333334,35
"[3.7599266335825818e-06, 3.3985431864970003e-06, 3.3044654456990785e-06, 1.3695196136867162e-06, -8.330269060647945e-07, -5.40147573693741e-06, -1.1486994320720507e-05, -1.1068947555143702e-05]",0.01041666666666667,0.3750000000000001,36
