LTd_history,itv_LT,itv_LL,anm_develop_time,p_anm
"[-3.060232676564458e-05, -2.6970011256937288e-05, -2.622647315069335e-05, -2.864254202176274e-05, -3.9815789716488035e-05, -5.492012639916302e-05, -4.619493848119049e-05, -6.611852075841264e-05]",0.0,0.0,0.0,0.0
"[-2.6607919734202685e-05, -3.060232676564458e-05, -2.6970011256937288e-05, -2.6860538414672605e-05, -4.10710490460269e-05, -5.38282949277523e-05, -4.517609136077279e-05, -6.538176631726682e-05]",0.0,0.0,0.0,0.0
"[-2.099396718235489e-05, -2.6607919734202685e-05, -3.060232676564458e-05, -2.622647315069335e-05, -3.839181768122547e-05, -6.63758872924404e-05, -3.479909415944573e-05, -6.888940973764389e-05]",0.0,0.0,0.0,0.0
"[-2.394919189274819e-05, -2.099396718235489e-05, -2.6607919734202685e-05, -2.6970011256937288e-05, -2.93397953590685e-05, -5.505779155269757e-05, -4.137315352723433e-05, -8.035832747088314e-05]",0.0,0.0,0.0,0.0
"[-3.521305373842347e-05, -2.394919189274819e-05, -2.099396718235489e-05, -3.060232676564458e-05, -2.864254202176274e-05, -4.653785448744491e-05, -3.7718211394713854e-05, -7.410047440267818e-05]",0.0,0.0,0.0,0.0
"[-4.217822354320039e-05, -3.521305373842347e-05, -2.394919189274819e-05, -2.6607919734202685e-05, -2.6860538414672605e-05, -4.32742052920118e-05, -3.748345476317182e-05, -7.195818529701987e-05]",0.0,0.0,0.0,0.0
"[-4.1375326791194904e-05, -4.217822354320039e-05, -3.521305373842347e-05, -2.099396718235489e-05, -2.622647315069335e-05, -4.8793993912857736e-05, -3.85387470728864e-05, -8.114507626386451e-05]",0.0,0.0,0.0,0.0
"[-4.18300011088794e-05, -4.1375326791194904e-05, -4.217822354320039e-05, -2.394919189274819e-05, -2.6970011256937288e-05, -5.065346431910824e-05, -4.099173108206968e-05, -7.59859254988137e-05]",0.0,0.0,0.0,0.0
"[-4.946956216674208e-05, -4.18300011088794e-05, -4.1375326791194904e-05, -3.521305373842347e-05, -3.060232676564458e-05, -3.9815789716488035e-05, -3.7508857355586456e-05, -7.806008249139479e-05]",0.0,0.0,0.0,0.0
"[-5.5805527083027396e-05, -4.946956216674208e-05, -4.18300011088794e-05, -4.217822354320039e-05, -2.6607919734202685e-05, -4.10710490460269e-05, -3.7797121624773984e-05, -6.50783142395744e-05]",0.0,0.0,0.0,0.0
"[-6.517992119249434e-05, -5.5805527083027396e-05, -4.946956216674208e-05, -4.1375326791194904e-05, -2.099396718235489e-05, -3.839181768122547e-05, -4.4635803875618614e-05, -6.220452340466065e-05]",0.0,0.0,0.0,0.0
"[-5.9737687206170266e-05, -6.517992119249434e-05, -5.5805527083027396e-05, -4.18300011088794e-05, -2.394919189274819e-05, -2.93397953590685e-05, -4.909483555743436e-05, -6.474474125561471e-05]",0.0,0.0,0.0,0.0
"[-6.906740588579657e-05, -5.9737687206170266e-05, -6.517992119249434e-05, -4.946956216674208e-05, -3.521305373842347e-05, -2.864254202176274e-05, -4.6340587261798164e-05, -6.885731564283519e-05]",0.0,0.0,0.0,0.0
"[-6.443410813984701e-05, -6.906740588579657e-05, -5.9737687206170266e-05, -5.5805527083027396e-05, -4.217822354320039e-05, -2.6860538414672605e-05, -4.703690845254306e-05, -5.923701139327375e-05]",0.0,0.0,0.0,0.0
"[-6.785129513439896e-05, -6.443410813984701e-05, -6.906740588579657e-05, -6.517992119249434e-05, -4.1375326791194904e-05, -2.622647315069335e-05, -4.035201454304659e-05, -6.475045763672317e-05]",0.0,0.0,0.0,0.0
"[-6.340484998553922e-05, -6.785129513439896e-05, -6.443410813984701e-05, -5.9737687206170266e-05, -4.18300011088794e-05, -2.6970011256937288e-05, -5.2752153552060294e-05, -6.117101703261504e-05]",0.0,0.0,0.0,0.0
"[-5.8159394931623323e-05, -6.340484998553922e-05, -6.785129513439896e-05, -6.906740588579657e-05, -4.946956216674208e-05, -3.060232676564458e-05, -5.492012639916302e-05, -5.737047483733494e-05]",0.0,0.0,0.0,0.0
"[-5.5077030700889586e-05, -5.8159394931623323e-05, -6.340484998553922e-05, -6.443410813984701e-05, -5.5805527083027396e-05, -2.6607919734202685e-05, -5.38282949277523e-05, -6.228126538749636e-05]",0.0,0.0,0.0,0.0
"[-6.26557463450368e-05, -5.5077030700889586e-05, -5.8159394931623323e-05, -6.785129513439896e-05, -6.517992119249434e-05, -2.099396718235489e-05, -6.63758872924404e-05, -7.244863240697337e-05]",0.0,0.0,0.0,0.0
"[-6.929118869188509e-05, -6.26557463450368e-05, -5.5077030700889586e-05, -6.340484998553922e-05, -5.9737687206170266e-05, -2.394919189274819e-05, -5.505779155269757e-05, -7.141833233218429e-05]",0.0,0.0,0.0,0.0
"[-6.475574912211449e-05, -6.929118869188509e-05, -6.26557463450368e-05, -5.8159394931623323e-05, -6.906740588579657e-05, -3.521305373842347e-05, -4.653785448744491e-05, -7.845681145029283e-05]",0.0,0.0,0.0,0.0
"[-6.123312539812926e-05, -6.475574912211449e-05, -6.929118869188509e-05, -5.5077030700889586e-05, -6.443410813984701e-05, -4.217822354320039e-05, -4.32742052920118e-05, -7.977991189330147e-05]",0.0,0.0,0.0,0.0
"[-6.374248561679431e-05, -6.123312539812926e-05, -6.475574912211449e-05, -6.26557463450368e-05, -6.785129513439896e-05, -4.1375326791194904e-05, -4.8793993912857736e-05, -7.153395055125257e-05]",0.0,0.0,0.0,0.0
"[-5.2174745380158304e-05, -6.374248561679431e-05, -6.123312539812926e-05, -6.929118869188509e-05, -6.340484998553922e-05, -4.18300011088794e-05, -5.065346431910824e-05, -7.286281592426745e-05]",0.0,0.0,0.0,0.0
"[-4.073907481633356e-05, -5.2174745380158304e-05, -6.374248561679431e-05, -6.475574912211449e-05, -5.8159394931623323e-05, -4.946956216674208e-05, -3.9815789716488035e-05, -7.035564529066838e-05]",0.0,0.0,0.0,0.0
"[-4.210654694252773e-05, -4.073907481633356e-05, -5.2174745380158304e-05, -6.123312539812926e-05, -5.5077030700889586e-05, -5.5805527083027396e-05, -4.10710490460269e-05, -6.784579963308246e-05]",0.0,0.0,0.0,0.0
"[-4.498856684165394e-05, -4.210654694252773e-05, -4.073907481633356e-05, -6.374248561679431e-05, -6.26557463450368e-05, -6.517992119249434e-05, -3.839181768122547e-05, -7.069003318128846e-05]",0.0,0.0,0.0,0.0
"[-3.61633277658906e-05, -4.498856684165394e-05, -4.210654694252773e-05, -5.2174745380158304e-05, -6.929118869188509e-05, -5.9737687206170266e-05, -2.93397953590685e-05, -6.416119862985274e-05]",0.0,0.0,0.0,0.0
"[-4.2504206207587374e-05, -3.61633277658906e-05, -4.498856684165394e-05, -4.073907481633356e-05, -6.475574912211449e-05, -6.906740588579657e-05, -2.864254202176274e-05, -6.13048341744691e-05]",0.0,0.0,0.0,0.0
"[-3.658179866288494e-05, -4.2504206207587374e-05, -3.61633277658906e-05, -4.210654694252773e-05, -6.123312539812926e-05, -6.443410813984701e-05, -2.6860538414672605e-05, -5.958032549076389e-05]",0.0,0.0,0.0,0.0
"[-4.0348685346180706e-05, -3.658179866288494e-05, -4.2504206207587374e-05, -4.498856684165394e-05, -6.374248561679431e-05, -6.785129513439896e-05, -2.622647315069335e-05, -5.635941610756045e-05]",0.0,0.0,0.0,0.0
"[-4.151246956138275e-05, -4.0348685346180706e-05, -3.658179866288494e-05, -3.61633277658906e-05, -5.2174745380158304e-05, -6.340484998553922e-05, -2.6970011256937288e-05, -5.1246644327650374e-05]",0.0,0.0,0.0,0.0
"[-4.645567642846384e-05, -4.151246956138275e-05, -4.0348685346180706e-05, -4.2504206207587374e-05, -4.073907481633356e-05, -5.8159394931623323e-05, -3.060232676564458e-05, -4.619493848119049e-05]",0.0,0.0,0.0,0.0
"[-3.426359129539056e-05, -4.645567642846384e-05, -4.151246956138275e-05, -3.658179866288494e-05, -4.210654694252773e-05, -5.5077030700889586e-05, -2.6607919734202685e-05, -4.517609136077279e-05]",0.0,0.0,0.0,0.0
"[-3.240818415835223e-05, -3.426359129539056e-05, -4.645567642846384e-05, -4.0348685346180706e-05, -4.498856684165394e-05, -6.26557463450368e-05, -2.099396718235489e-05, -3.479909415944573e-05]",0.0,0.0,0.0,0.0
"[-3.768984344826647e-05, -3.240818415835223e-05, -3.426359129539056e-05, -4.151246956138275e-05, -3.61633277658906e-05, -6.929118869188509e-05, -2.394919189274819e-05, -4.137315352723433e-05]",0.0006527807105195984,0.0,0.0,0.0023822255036241736
"[-4.769097770455238e-05, -3.768984344826647e-05, -3.240818415835223e-05, -4.645567642846384e-05, -4.2504206207587374e-05, -6.475574912211449e-05, -3.521305373842347e-05, -3.7718211394713854e-05]",0.0006527807105195984,0.0006527807105195984,1.0,0.00455386324780954
"[-5.5021828907863966e-05, -4.769097770455238e-05, -3.768984344826647e-05, -3.426359129539056e-05, -3.658179866288494e-05, -6.123312539812926e-05, -4.217822354320039e-05, -3.748345476317182e-05]",0.0006527807105195984,0.0013055614210391968,2.0,0.0047211580859744
"[-5.5360945187716206e-05, -5.5021828907863966e-05, -4.769097770455238e-05, -3.240818415835223e-05, -4.0348685346180706e-05, -6.374248561679431e-05, -4.1375326791194904e-05, -3.85387470728864e-05]",0.0006527807105195984,0.001958342131558795,3.0,0.0043428112147895276
"[-5.55094919936391e-05, -5.5360945187716206e-05, -5.5021828907863966e-05, -3.768984344826647e-05, -4.151246956138275e-05, -5.2174745380158304e-05, -4.18300011088794e-05, -4.099173108206968e-05]",0.0006527807105195984,0.0026111228420783936,4.0,0.0038980173014267158
"[-5.312021739309607e-05, -5.55094919936391e-05, -5.5360945187716206e-05, -4.769097770455238e-05, -4.645567642846384e-05, -4.073907481633356e-05, -4.946956216674208e-05, -3.7508857355586456e-05]",0.0006527807105195984,0.003263903552597992,5.0,0.00442347098135895
"[-5.034528328103406e-05, -5.312021739309607e-05, -5.55094919936391e-05, -5.5021828907863966e-05, -3.426359129539056e-05, -4.210654694252773e-05, -5.5805527083027396e-05, -3.7797121624773984e-05]",0.0006527807105195984,0.00391668426311759,6.0,0.000807489762298255
"[-4.6272648225170244e-05, -5.034528328103406e-05, -5.312021739309607e-05, -5.5360945187716206e-05, -3.240818415835223e-05, -4.498856684165394e-05, -6.517992119249434e-05, -4.4635803875618614e-05]",0.0006527807105195984,0.004569464973637189,7.0,0.00145175842146029
"[-3.5163631517728595e-05, -4.6272648225170244e-05, -5.034528328103406e-05, -5.55094919936391e-05, -3.768984344826647e-05, -3.61633277658906e-05, -5.9737687206170266e-05, -4.909483555743436e-05]",0.0006527807105195984,0.005222245684156787,8.0,0.0019148896962866294
"[-2.476515474015474e-05, -3.5163631517728595e-05, -4.6272648225170244e-05, -5.312021739309607e-05, -4.769097770455238e-05, -4.2504206207587374e-05, -6.906740588579657e-05, -4.6340587261798164e-05]",0.0006527807105195984,0.0058750263946763855,9.0,0.002146099301493169
"[-2.4820931849963342e-05, -2.476515474015474e-05, -3.5163631517728595e-05, -5.034528328103406e-05, -5.5021828907863966e-05, -3.658179866288494e-05, -6.443410813984701e-05, -4.703690845254306e-05]",0.0006527807105195984,0.006527807105195984,10.0,0.0023214266965969916
"[-2.4597847379952318e-05, -2.4820931849963342e-05, -2.476515474015474e-05, -4.6272648225170244e-05, -5.5360945187716206e-05, -4.0348685346180706e-05, -6.785129513439896e-05, -4.035201454304659e-05]",0.0006527807105195984,0.007180587815715582,11.0,0.0016022698307453008
"[-2.0004647059794475e-05, -2.4597847379952318e-05, -2.4820931849963342e-05, -3.5163631517728595e-05, -5.55094919936391e-05, -4.151246956138275e-05, -6.340484998553922e-05, -5.2752153552060294e-05]",0.0006527807105195984,0.00783336852623518,12.0,0.0015699950967304947
"[-2.3120304540719386e-05, -2.0004647059794475e-05, -2.4597847379952318e-05, -2.476515474015474e-05, -5.312021739309607e-05, -4.645567642846384e-05, -5.8159394931623323e-05, -5.492012639916302e-05]",0.0006527807105195984,0.008486149236754779,13.0,0.004126579295535052
"[-2.697259362598408e-05, -2.3120304540719386e-05, -2.0004647059794475e-05, -2.4820931849963342e-05, -5.034528328103406e-05, -3.426359129539056e-05, -5.5077030700889586e-05, -5.38282949277523e-05]",0.0006527807105195984,0.009138929947274377,14.0,0.0008970661461845916
"[-2.9486886545110017e-05, -2.697259362598408e-05, -2.3120304540719386e-05, -2.4597847379952318e-05, -4.6272648225170244e-05, -3.240818415835223e-05, -6.26557463450368e-05, -6.63758872924404e-05]",0.0006527807105195984,0.009791710657793976,15.0,0.000851495804840067
"[-2.0854928362135705e-05, -2.9486886545110017e-05, -2.697259362598408e-05, -2.0004647059794475e-05, -3.5163631517728595e-05, -3.768984344826647e-05, -6.929118869188509e-05, -5.505779155269757e-05]",0.0006527807105195984,0.010444491368313574,16.0,0.004432122862718759
"[-1.2090273218561281e-05, -2.0854928362135705e-05, -2.9486886545110017e-05, -2.3120304540719386e-05, -2.476515474015474e-05, -4.769097770455238e-05, -6.475574912211449e-05, -4.653785448744491e-05]",0.0006527807105195984,0.011097272078833173,17.0,0.0017022241000812215
"[-8.108837818175108e-06, -1.2090273218561281e-05, -2.0854928362135705e-05, -2.697259362598408e-05, -2.4820931849963342e-05, -5.5021828907863966e-05, -6.123312539812926e-05, -4.32742052920118e-05]",0.0006527807105195984,0.011750052789352771,18.0,0.001552153069232646
"[-1.698657408427637e-05, -8.108837818175108e-06, -1.2090273218561281e-05, -2.9486886545110017e-05, -2.4597847379952318e-05, -5.5360945187716206e-05, -6.374248561679431e-05, -4.8793993912857736e-05]",0.0006527807105195984,0.01240283349987237,19.0,0.003915259391625187
"[-1.2969537528327209e-05, -1.698657408427637e-05, -8.108837818175108e-06, -2.0854928362135705e-05, -2.0004647059794475e-05, -5.55094919936391e-05, -5.2174745380158304e-05, -5.065346431910824e-05]",0.0006527807105195984,0.013055614210391968,20.0,0.0006028320059207388
"[-1.266535693974683e-05, -1.2969537528327209e-05, -1.698657408427637e-05, -1.2090273218561281e-05, -2.3120304540719386e-05, -5.312021739309607e-05, -4.073907481633356e-05, -3.9815789716488035e-05]",0.0006527807105195984,0.013708394920911566,21.0,0.0014115115807814126
"[-9.941138151992486e-07, -1.266535693974683e-05, -1.2969537528327209e-05, -8.108837818175108e-06, -2.697259362598408e-05, -5.034528328103406e-05, -4.210654694252773e-05, -4.10710490460269e-05]",0.0006527807105195984,0.014361175631431165,22.0,0.0014139469903099449
"[9.732889964925242e-07, -9.941138151992486e-07, -1.266535693974683e-05, -1.698657408427637e-05, -2.9486886545110017e-05, -4.6272648225170244e-05, -4.498856684165394e-05, -3.839181768122547e-05]",0.0006527807105195984,0.015013956341950763,23.0,0.0016669435827014816
"[3.5103324079994366e-06, 9.732889964925242e-07, -9.941138151992486e-07, -1.2969537528327209e-05, -2.0854928362135705e-05, -3.5163631517728595e-05, -3.61633277658906e-05, -2.93397953590685e-05]",0.0006527807105195984,0.01566673705247036,24.0,0.001376203028434155
"[3.7650778682141815e-06, 3.5103324079994366e-06, 9.732889964925242e-07, -1.266535693974683e-05, -1.2090273218561281e-05, -2.476515474015474e-05, -4.2504206207587374e-05, -2.864254202176274e-05]",0.0006527807105195984,0.01631951776298996,25.0,0.006269812353220382
"[-3.782253796432435e-08, 3.7650778682141815e-06, 3.5103324079994366e-06, -9.941138151992486e-07, -8.108837818175108e-06, -2.4820931849963342e-05, -3.658179866288494e-05, -2.6860538414672605e-05]",0.0006527807105195984,0.016972298473509558,26.0,0.011418013497186526
"[-7.062938109274284e-06, -3.782253796432435e-08, 3.7650778682141815e-06, 9.732889964925242e-07, -1.698657408427637e-05, -2.4597847379952318e-05, -4.0348685346180706e-05, -2.622647315069335e-05]",0.0006527807105195984,0.017625079184029155,27.0,0.002601107582098285
"[3.431907040960793e-06, -7.062938109274284e-06, -3.782253796432435e-08, 3.5103324079994366e-06, -1.2969537528327209e-05, -2.0004647059794475e-05, -4.151246956138275e-05, -2.6970011256937288e-05]",0.0006527807105195984,0.018277859894548755,28.0,0.003624089247962957
"[-7.937019092276753e-06, 3.431907040960793e-06, -7.062938109274284e-06, 3.7650778682141815e-06, -1.266535693974683e-05, -2.3120304540719386e-05, -4.645567642846384e-05, -3.060232676564458e-05]",0.0006527807105195984,0.018930640605068355,29.0,0.0010116585344554152
"[-1.2391837629180593e-06, -7.937019092276753e-06, 3.431907040960793e-06, -3.782253796432435e-08, -9.941138151992486e-07, -2.697259362598408e-05, -3.426359129539056e-05, -2.6607919734202685e-05]",0.0006527807105195984,0.019583421315587952,30.0,0.001826629448474821
"[-8.570119302121372e-06, -1.2391837629180593e-06, -7.937019092276753e-06, -7.062938109274284e-06, 9.732889964925242e-07, -2.9486886545110017e-05, -3.240818415835223e-05, -2.099396718235489e-05]",0.0006527807105195984,0.02023620202610755,31.0,0.0013760367404359955
"[-9.222367259548355e-06, -8.570119302121372e-06, -1.2391837629180593e-06, 3.431907040960793e-06, 3.5103324079994366e-06, -2.0854928362135705e-05, -3.768984344826647e-05, -2.394919189274819e-05]",0.0006527807105195984,0.02088898273662715,32.0,0.0018698616532333721
"[-1.4397391418774156e-05, -9.222367259548355e-06, -8.570119302121372e-06, -7.937019092276753e-06, 3.7650778682141815e-06, -1.2090273218561281e-05, -4.769097770455238e-05, -3.521305373842347e-05]",0.0006527807105195984,0.02154176344714675,33.0,0.0014292808116868937
"[-1.3658399438506753e-05, -1.4397391418774156e-05, -9.222367259548355e-06, -1.2391837629180593e-06, -3.782253796432435e-08, -8.108837818175108e-06, -5.5021828907863966e-05, -4.217822354320039e-05]",0.0006527807105195984,0.022194544157666345,34.0,0.0015526976369852927
"[-1.702473476871359e-05, -1.3658399438506753e-05, -1.4397391418774156e-05, -8.570119302121372e-06, -7.062938109274284e-06, -1.698657408427637e-05, -5.5360945187716206e-05, -4.1375326791194904e-05]",0.0006527807105195984,0.022847324868185942,35.0,0.002931451716713475
"[-2.0597230477889916e-05, -1.702473476871359e-05, -1.3658399438506753e-05, -9.222367259548355e-06, 3.431907040960793e-06, -1.2969537528327209e-05, -5.55094919936391e-05, -4.18300011088794e-05]",0.0006527807105195984,0.023500105578705542,36.0,0.0019508598430794122
"[-2.6351212862971484e-05, -2.0597230477889916e-05, -1.702473476871359e-05, -1.4397391418774156e-05, -7.937019092276753e-06, -1.266535693974683e-05, -5.312021739309607e-05, -4.946956216674208e-05]",0.0006527807105195984,0.024152886289225142,37.0,0.002098033961559504
"[-2.0174252190181773e-05, -2.6351212862971484e-05, -2.0597230477889916e-05, -1.3658399438506753e-05, -1.2391837629180593e-06, -9.941138151992486e-07, -5.034528328103406e-05, -5.5805527083027396e-05]",0.0006527807105195984,0.02480566699974474,38.0,0.001767855036204828
"[-2.1728879668332984e-05, -2.0174252190181773e-05, -2.6351212862971484e-05, -1.702473476871359e-05, -8.570119302121372e-06, 9.732889964925242e-07, -4.6272648225170244e-05, -6.517992119249434e-05]",0.0006527807105195984,0.025458447710264336,39.0,0.0038527361447272144
"[-2.7916662155721376e-05, -2.1728879668332984e-05, -2.0174252190181773e-05, -2.0597230477889916e-05, -9.222367259548355e-06, 3.5103324079994366e-06, -3.5163631517728595e-05, -5.9737687206170266e-05]",0.0006527807105195984,0.026111228420783936,40.0,0.003711182489139177
"[-2.5563453716870494e-05, -2.7916662155721376e-05, -2.1728879668332984e-05, -2.6351212862971484e-05, -1.4397391418774156e-05, 3.7650778682141815e-06, -2.476515474015474e-05, -6.906740588579657e-05]",0.0006527807105195984,0.026764009131303536,41.0,0.001825724986960599
"[-1.3154408271923249e-05, -2.5563453716870494e-05, -2.7916662155721376e-05, -2.0174252190181773e-05, -1.3658399438506753e-05, -3.782253796432435e-08, -2.4820931849963342e-05, -6.443410813984701e-05]",0.0006527807105195984,0.027416789841823132,42.0,0.001716347237616334
"[-1.9603152492340612e-05, -1.3154408271923249e-05, -2.5563453716870494e-05, -2.1728879668332984e-05, -1.702473476871359e-05, -7.062938109274284e-06, -2.4597847379952318e-05, -6.785129513439896e-05]",0.0006527807105195984,0.02806957055234273,43.0,0.0009729010451885406
"[-1.5991078147010703e-05, -1.9603152492340612e-05, -1.3154408271923249e-05, -2.7916662155721376e-05, -2.0597230477889916e-05, 3.431907040960793e-06, -2.0004647059794475e-05, -6.340484998553922e-05]",0.0006527807105195984,0.02872235126286233,44.0,0.001414785994676574
"[-8.11360462298365e-06, -1.5991078147010703e-05, -1.9603152492340612e-05, -2.5563453716870494e-05, -2.6351212862971484e-05, -7.937019092276753e-06, -2.3120304540719386e-05, -5.8159394931623323e-05]",0.0006527807105195984,0.02937513197338193,45.0,0.0013819761494946626
"[-5.454357083216771e-06, -8.11360462298365e-06, -1.5991078147010703e-05, -1.3154408271923249e-05, -2.0174252190181773e-05, -1.2391837629180593e-06, -2.697259362598408e-05, -5.5077030700889586e-05]",0.0006527807105195984,0.030027912683901526,46.0,0.0014938068132457683
"[-2.39320859493331e-06, -5.454357083216771e-06, -8.11360462298365e-06, -1.9603152492340612e-05, -2.1728879668332984e-05, -8.570119302121372e-06, -2.9486886545110017e-05, -6.26557463450368e-05]",0.0006527807105195984,0.030680693394421123,47.0,0.0017344431036842175
"[-1.069977265831648e-06, -2.39320859493331e-06, -5.454357083216771e-06, -1.5991078147010703e-05, -2.7916662155721376e-05, -9.222367259548355e-06, -2.0854928362135705e-05, -6.929118869188509e-05]",0.0006527807105195984,0.03133347410494072,48.0,0.0013903177672641733
"[-1.5846194621579237e-06, -1.069977265831648e-06, -2.39320859493331e-06, -8.11360462298365e-06, -2.5563453716870494e-05, -1.4397391418774156e-05, -1.2090273218561281e-05, -6.475574912211449e-05]",0.0006527807105195984,0.03198625481546032,49.0,0.002440278681496139
"[2.986108354800616e-06, -1.5846194621579237e-06, -1.069977265831648e-06, -5.454357083216771e-06, -1.3154408271923249e-05, -1.3658399438506753e-05, -8.108837818175108e-06, -6.123312539812926e-05]",0.0006527807105195984,0.03263903552597992,50.0,0.0006977386884448178
"[2.441150927817337e-06, 2.986108354800616e-06, -1.5846194621579237e-06, -2.39320859493331e-06, -1.9603152492340612e-05, -1.702473476871359e-05, -1.698657408427637e-05, -6.374248561679431e-05]",0.0006527807105195984,0.033291816236499516,51.0,0.017943111278963853
"[-6.222459520017926e-06, 2.441150927817337e-06, 2.986108354800616e-06, -1.069977265831648e-06, -1.5991078147010703e-05, -2.0597230477889916e-05, -1.2969537528327209e-05, -5.2174745380158304e-05]",0.0006527807105195984,0.033944596947019116,52.0,0.010159866276986153
"[-9.794005044004922e-06, -6.222459520017926e-06, 2.441150927817337e-06, -1.5846194621579237e-06, -8.11360462298365e-06, -2.6351212862971484e-05, -1.266535693974683e-05, -4.073907481633356e-05]",0.0006527807105195984,0.034597377657538717,53.0,0.0003911231934745458
"[6.264930330866469e-06, -9.794005044004922e-06, -6.222459520017926e-06, 2.986108354800616e-06, -5.454357083216771e-06, -2.0174252190181773e-05, -9.941138151992486e-07, -4.210654694252773e-05]",0.0006527807105195984,0.03525015836805831,54.0,0.0008697967244034967
"[-4.578024314568844e-06, 6.264930330866469e-06, -9.794005044004922e-06, 2.441150927817337e-06, -2.39320859493331e-06, -2.1728879668332984e-05, 9.732889964925242e-07, -4.498856684165394e-05]",0.0006527807105195984,0.03590293907857791,55.0,0.0016377484755534448
"[-1.2343151523961539e-05, -4.578024314568844e-06, 6.264930330866469e-06, -6.222459520017926e-06, -1.069977265831648e-06, -2.7916662155721376e-05, 3.5103324079994366e-06, -3.61633277658906e-05]",0.0006527807105195984,0.03655571978909751,56.0,0.0019021704037614135
"[-1.4591043377696471e-05, -1.2343151523961539e-05, -4.578024314568844e-06, -9.794005044004922e-06, -1.5846194621579237e-06, -2.5563453716870494e-05, 3.7650778682141815e-06, -4.2504206207587374e-05]",0.0006527807105195984,0.03720850049961711,57.0,0.0015130848562766247
"[-1.9661719808701485e-05, -1.4591043377696471e-05, -1.2343151523961539e-05, 6.264930330866469e-06, 2.986108354800616e-06, -1.3154408271923249e-05, -3.782253796432435e-08, -3.658179866288494e-05]",0.0006527807105195984,0.03786128121013671,58.0,0.0015290523812685414
"[-1.6060363824311307e-05, -1.9661719808701485e-05, -1.4591043377696471e-05, -4.578024314568844e-06, 2.441150927817337e-06, -1.9603152492340612e-05, -7.062938109274284e-06, -4.0348685346180706e-05]",0.0006527807105195984,0.0385140619206563,59.0,0.00166680775886046
