LTd_history,itv_LT,itv_LL,anm_develop_time,p_anm
"[8.097320460365154e-06, 8.271374099422246e-06, 7.365118108282331e-06, 9.364082870888524e-06, 8.238506779889576e-06, 8.768877705733757e-06, 1.1060684300900903e-05, 1.3792907338938676e-05]",0.0,0.0,0.0,0.0
"[6.248597856028937e-06, 8.097320460365154e-06, 8.271374099422246e-06, 9.668003258411773e-06, 1.0251275853079278e-05, 9.953939297702163e-06, 1.3532851880881935e-05, 1.5583889762638137e-05]",0.0,0.0,0.0,0.0
"[3.985762759839417e-06, 6.248597856028937e-06, 8.097320460365154e-06, 7.365118108282331e-06, 1.0617733096296433e-05, 1.0680404557206202e-05, 1.5466712284251116e-05, 1.663232978899032e-05]",0.0,0.0,0.0,0.0
"[5.571116616920335e-06, 3.985762759839417e-06, 6.248597856028937e-06, 8.271374099422246e-06, 1.0950750038318802e-05, 1.170401355921058e-05, 1.4826207916485146e-05, 1.6100515495054424e-05]",0.0,0.0,0.0,0.0
"[6.093318461353192e-06, 5.571116616920335e-06, 3.985762759839417e-06, 8.097320460365154e-06, 9.364082870888524e-06, 1.1974122571700718e-05, 1.2936938219354488e-05, 1.5218249245663173e-05]",0.0,0.0,0.0,0.0
"[6.475330337707419e-06, 6.093318461353192e-06, 5.571116616920335e-06, 6.248597856028937e-06, 9.668003258411773e-06, 9.880706784315407e-06, 1.3245447007648181e-05, 1.3153609870641958e-05]",0.0,0.0,0.0,0.0
"[6.871645382489078e-06, 6.475330337707419e-06, 6.093318461353192e-06, 3.985762759839417e-06, 7.365118108282331e-06, 9.693448191683274e-06, 1.95208649529377e-05, 1.1287751476629637e-05]",0.0,0.0,0.0,0.0
"[9.957961083273403e-06, 6.871645382489078e-06, 6.475330337707419e-06, 5.571116616920335e-06, 8.271374099422246e-06, 1.0165304047404788e-05, 1.502681971032871e-05, 1.2556514775496908e-05]",0.0,0.0,0.0,0.0
"[7.2187190198746976e-06, 9.957961083273403e-06, 6.871645382489078e-06, 6.093318461353192e-06, 8.097320460365154e-06, 8.238506779889576e-06, 1.7013191609294154e-05, 1.2786123988917097e-05]",0.0,0.0,0.0,0.0
"[6.84623319102684e-06, 7.2187190198746976e-06, 9.957961083273403e-06, 6.475330337707419e-06, 6.248597856028937e-06, 1.0251275853079278e-05, 1.5726782294223085e-05, 1.3540177860704716e-05]",0.0,0.0,0.0,0.0
"[8.269905265478883e-06, 6.84623319102684e-06, 7.2187190198746976e-06, 6.871645382489078e-06, 3.985762759839417e-06, 1.0617733096296433e-05, 1.2243179298820905e-05, 1.2745723324769642e-05]",0.0,0.0,0.0,0.0
"[9.436494110559579e-06, 8.269905265478883e-06, 6.84623319102684e-06, 9.957961083273403e-06, 5.571116616920335e-06, 1.0950750038318802e-05, 1.3197335647419095e-05, 9.630970453144982e-06]",0.0,0.0,0.0,0.0
"[1.1937395356653724e-05, 9.436494110559579e-06, 8.269905265478883e-06, 7.2187190198746976e-06, 6.093318461353192e-06, 9.364082870888524e-06, 1.1269265996816102e-05, 9.258121281163767e-06]",0.0,0.0,0.0,0.0
"[1.4139525774226058e-05, 1.1937395356653724e-05, 9.436494110559579e-06, 6.84623319102684e-06, 6.475330337707419e-06, 9.668003258411773e-06, 1.099990913644433e-05, 1.1884393643413205e-05]",0.0,0.0,0.0,0.0
"[1.1119818736915477e-05, 1.4139525774226058e-05, 1.1937395356653724e-05, 8.269905265478883e-06, 6.871645382489078e-06, 7.365118108282331e-06, 8.478922609356232e-06, 1.1962752068939153e-05]",0.0,0.0,0.0,0.0
"[4.878412710240809e-06, 1.1119818736915477e-05, 1.4139525774226058e-05, 9.436494110559579e-06, 9.957961083273403e-06, 8.271374099422246e-06, 8.515349691151641e-06, 1.0279201887897216e-05]",0.0,0.0,0.0,0.0
"[4.867546977038728e-06, 4.878412710240809e-06, 1.1119818736915477e-05, 1.1937395356653724e-05, 7.2187190198746976e-06, 8.097320460365154e-06, 8.768877705733757e-06, 1.2506549865065608e-05]",0.0,0.0,0.0,0.0
"[5.368977326725144e-06, 4.867546977038728e-06, 4.878412710240809e-06, 1.4139525774226058e-05, 6.84623319102684e-06, 6.248597856028937e-06, 9.953939297702163e-06, 1.2323727787588723e-05]",0.0,0.0,0.0,0.0
"[6.8199619818187784e-06, 5.368977326725144e-06, 4.867546977038728e-06, 1.1119818736915477e-05, 8.269905265478883e-06, 3.985762759839417e-06, 1.0680404557206202e-05, 1.1547832400538027e-05]",0.0,0.0,0.0,0.0
"[5.519560545508284e-06, 6.8199619818187784e-06, 5.368977326725144e-06, 4.878412710240809e-06, 9.436494110559579e-06, 5.571116616920335e-06, 1.170401355921058e-05, 1.4987211216066498e-05]",0.0,0.0,0.0,0.0
"[8.892798177839722e-06, 5.519560545508284e-06, 6.8199619818187784e-06, 4.867546977038728e-06, 1.1937395356653724e-05, 6.093318461353192e-06, 1.1974122571700718e-05, 1.4769471817999147e-05]",0.0,0.0,0.0,0.0
"[1.589983185112942e-05, 8.892798177839722e-06, 5.519560545508284e-06, 5.368977326725144e-06, 1.4139525774226058e-05, 6.475330337707419e-06, 9.880706784315407e-06, 1.5474215615540743e-05]",0.0,0.0,0.0,0.0
"[1.5172056009760126e-05, 1.589983185112942e-05, 8.892798177839722e-06, 6.8199619818187784e-06, 1.1119818736915477e-05, 6.871645382489078e-06, 9.693448191683274e-06, 1.484816129959654e-05]",0.0,0.0,0.0,0.0
"[5.869836968486197e-06, 1.5172056009760126e-05, 1.589983185112942e-05, 5.519560545508284e-06, 4.878412710240809e-06, 9.957961083273403e-06, 1.0165304047404788e-05, 1.049896400218131e-05]",0.0,0.0,0.0,0.0
"[9.101580872084014e-06, 5.869836968486197e-06, 1.5172056009760126e-05, 8.892798177839722e-06, 4.867546977038728e-06, 7.2187190198746976e-06, 8.238506779889576e-06, 9.56933308771113e-06]",0.0,0.0,0.0,0.0
"[1.3741042494075373e-05, 9.101580872084014e-06, 5.869836968486197e-06, 1.589983185112942e-05, 5.368977326725144e-06, 6.84623319102684e-06, 1.0251275853079278e-05, 1.1607768101384863e-05]",0.0,0.0,0.0,0.0
"[1.2543264347186778e-05, 1.3741042494075373e-05, 9.101580872084014e-06, 1.5172056009760126e-05, 6.8199619818187784e-06, 8.269905265478883e-06, 1.0617733096296433e-05, 1.3171492355468217e-05]",0.0,0.0,0.0,0.0
"[1.4871878192934673e-05, 1.2543264347186778e-05, 1.3741042494075373e-05, 5.869836968486197e-06, 5.519560545508284e-06, 9.436494110559579e-06, 1.0950750038318802e-05, 1.3449574908008799e-05]",0.0,0.0,0.0,0.0
"[1.5228899428620934e-05, 1.4871878192934673e-05, 1.2543264347186778e-05, 9.101580872084014e-06, 8.892798177839722e-06, 1.1937395356653724e-05, 9.364082870888524e-06, 1.396596144331852e-05]",0.0,0.0,0.0,0.0
"[1.4808413652644958e-05, 1.5228899428620934e-05, 1.4871878192934673e-05, 1.3741042494075373e-05, 1.589983185112942e-05, 1.4139525774226058e-05, 9.668003258411773e-06, 1.417074690834852e-05]",0.0,0.0,0.0,0.0
"[1.557647374283988e-05, 1.4808413652644958e-05, 1.5228899428620934e-05, 1.2543264347186778e-05, 1.5172056009760126e-05, 1.1119818736915477e-05, 7.365118108282331e-06, 1.7896309145726264e-05]",-0.0003241952344786,-0.0,0.0,0.0029301618718266384
"[1.1975295819866005e-05, 1.557647374283988e-05, 1.4808413652644958e-05, 1.4871878192934673e-05, 5.869836968486197e-06, 4.878412710240809e-06, 8.271374099422246e-06, 1.9376122509129345e-05]",-0.0003241952344786,-0.0003241952344786,1.0,0.0026652958972832484
"[1.0098719940287992e-05, 1.1975295819866005e-05, 1.557647374283988e-05, 1.5228899428620934e-05, 9.101580872084014e-06, 4.867546977038728e-06, 8.097320460365154e-06, 1.1060684300900903e-05]",-0.0003241952344786,-0.0006483904689572,2.0,0.002559059593883767
"[9.195726306643337e-06, 1.0098719940287992e-05, 1.1975295819866005e-05, 1.4808413652644958e-05, 1.3741042494075373e-05, 5.368977326725144e-06, 6.248597856028937e-06, 1.3532851880881935e-05]",-0.0003241952344786,-0.0009725857034358,3.0,0.002440851692720865
"[8.049429197853897e-06, 9.195726306643337e-06, 1.0098719940287992e-05, 1.557647374283988e-05, 1.2543264347186778e-05, 6.8199619818187784e-06, 3.985762759839417e-06, 1.5466712284251116e-05]",-0.0003241952344786,-0.0012967809379144,4.0,0.0023405321568792142
"[6.898032097524265e-06, 8.049429197853897e-06, 9.195726306643337e-06, 1.1975295819866005e-05, 1.4871878192934673e-05, 5.519560545508284e-06, 5.571116616920335e-06, 1.4826207916485146e-05]",-0.0003241952344786,-0.001620976172393,5.0,0.0024346340613549057
"[7.956637091410812e-06, 6.898032097524265e-06, 8.049429197853897e-06, 1.0098719940287992e-05, 1.5228899428620934e-05, 8.892798177839722e-06, 6.093318461353192e-06, 1.2936938219354488e-05]",-0.0003241952344786,-0.0019451714068716,6.0,0.0021898464761359233
"[4.7268504204112105e-06, 7.956637091410812e-06, 6.898032097524265e-06, 9.195726306643337e-06, 1.4808413652644958e-05, 1.589983185112942e-05, 6.475330337707419e-06, 1.3245447007648181e-05]",-0.0003241952344786,-0.0022693666413502,7.0,0.002191963480301601
"[4.766241090692347e-06, 4.7268504204112105e-06, 7.956637091410812e-06, 8.049429197853897e-06, 1.557647374283988e-05, 1.5172056009760126e-05, 6.871645382489078e-06, 1.95208649529377e-05]",-0.0003241952344786,-0.0025935618758288,8.0,0.0022088369071811523
"[5.047774266131455e-06, 4.766241090692347e-06, 4.7268504204112105e-06, 6.898032097524265e-06, 1.1975295819866005e-05, 5.869836968486197e-06, 9.957961083273403e-06, 1.502681971032871e-05]",-0.0003241952344786,-0.0029177571103074,9.0,0.002228987184133786
"[5.357009740691865e-06, 5.047774266131455e-06, 4.766241090692347e-06, 7.956637091410812e-06, 1.0098719940287992e-05, 9.101580872084014e-06, 7.2187190198746976e-06, 1.7013191609294154e-05]",-0.0003241952344786,-0.003241952344786,10.0,0.0023056775098555735
"[6.43439943814883e-06, 5.357009740691865e-06, 5.047774266131455e-06, 4.7268504204112105e-06, 9.195726306643337e-06, 1.3741042494075373e-05, 6.84623319102684e-06, 1.5726782294223085e-05]",-0.0003241952344786,-0.0035661475792646,11.0,0.0022744169747322485
"[6.018273779773153e-06, 6.43439943814883e-06, 5.357009740691865e-06, 4.766241090692347e-06, 8.049429197853897e-06, 1.2543264347186778e-05, 8.269905265478883e-06, 1.2243179298820905e-05]",-0.0003241952344786,-0.0038903428137432,12.0,0.0023119661300033904
"[6.520193437609123e-06, 6.018273779773153e-06, 6.43439943814883e-06, 5.047774266131455e-06, 6.898032097524265e-06, 1.4871878192934673e-05, 9.436494110559579e-06, 1.3197335647419095e-05]",-0.0003241952344786,-0.0042145380482218,13.0,0.0023405324918982424
"[6.8664476202684455e-06, 6.520193437609123e-06, 6.018273779773153e-06, 5.357009740691865e-06, 7.956637091410812e-06, 1.5228899428620934e-05, 1.1937395356653724e-05, 1.1269265996816102e-05]",-0.0003241952344786,-0.0045387332827004,14.0,0.0024671474545335556
"[8.28342126624193e-06, 6.8664476202684455e-06, 6.520193437609123e-06, 6.43439943814883e-06, 4.7268504204112105e-06, 1.4808413652644958e-05, 1.4139525774226058e-05, 1.099990913644433e-05]",-0.0003241952344786,-0.004862928517179,15.0,0.0023568322254747306
"[7.090488452377031e-06, 8.28342126624193e-06, 6.8664476202684455e-06, 6.018273779773153e-06, 4.766241090692347e-06, 1.557647374283988e-05, 1.1119818736915477e-05, 8.478922609356232e-06]",-0.0003241952344786,-0.0051871237516576,16.0,0.0023906399167985394
"[7.487847597076325e-06, 7.090488452377031e-06, 8.28342126624193e-06, 6.520193437609123e-06, 5.047774266131455e-06, 1.1975295819866005e-05, 4.878412710240809e-06, 8.515349691151641e-06]",-0.0003241952344786,-0.0055113189861362,17.0,0.0023531952897833178
"[7.043207006063312e-06, 7.487847597076325e-06, 7.090488452377031e-06, 6.8664476202684455e-06, 5.357009740691865e-06, 1.0098719940287992e-05, 4.867546977038728e-06, 8.768877705733757e-06]",-0.0003241952344786,-0.0058355142206148,18.0,0.0024695984405723307
"[8.327549949171953e-06, 7.043207006063312e-06, 7.487847597076325e-06, 8.28342126624193e-06, 6.43439943814883e-06, 9.195726306643337e-06, 5.368977326725144e-06, 9.953939297702163e-06]",-0.0003241952344786,-0.0061597094550934,19.0,0.002325619925235853
"[6.7341279645916075e-06, 8.327549949171953e-06, 7.043207006063312e-06, 7.090488452377031e-06, 6.018273779773153e-06, 8.049429197853897e-06, 6.8199619818187784e-06, 1.0680404557206202e-05]",-0.0003241952344786,-0.006483904689572,20.0,0.002211384612508078
"[5.127465101395501e-06, 6.7341279645916075e-06, 8.327549949171953e-06, 7.487847597076325e-06, 6.520193437609123e-06, 6.898032097524265e-06, 5.519560545508284e-06, 1.170401355921058e-05]",-0.0003241952344786,-0.0068080999240506,21.0,0.00227268549751335
"[6.0362490330589935e-06, 5.127465101395501e-06, 6.7341279645916075e-06, 7.043207006063312e-06, 6.8664476202684455e-06, 7.956637091410812e-06, 8.892798177839722e-06, 1.1974122571700718e-05]",-0.0003241952344786,-0.0071322951585292,22.0,0.0022136381382343415
"[5.167657946003601e-06, 6.0362490330589935e-06, 5.127465101395501e-06, 8.327549949171953e-06, 8.28342126624193e-06, 4.7268504204112105e-06, 1.589983185112942e-05, 9.880706784315407e-06]",-0.0003241952344786,-0.0074564903930077996,23.0,0.002187110612147155
"[4.734614776680246e-06, 5.167657946003601e-06, 6.0362490330589935e-06, 6.7341279645916075e-06, 7.090488452377031e-06, 4.766241090692347e-06, 1.5172056009760126e-05, 9.693448191683274e-06]",-0.0003241952344786,-0.0077806856274864,24.0,0.0022598521362878015
"[5.864671493327478e-06, 4.734614776680246e-06, 5.167657946003601e-06, 5.127465101395501e-06, 7.487847597076325e-06, 5.047774266131455e-06, 5.869836968486197e-06, 1.0165304047404788e-05]",-0.0003241952344786,-0.008104880861965,25.0,0.0021993649617200956
"[4.949130470777163e-06, 5.864671493327478e-06, 4.734614776680246e-06, 6.0362490330589935e-06, 7.043207006063312e-06, 5.357009740691865e-06, 9.101580872084014e-06, 8.238506779889576e-06]",-0.0003241952344786,-0.0084290760964436,26.0,0.002151936449782338
"[4.094104497198714e-06, 4.949130470777163e-06, 5.864671493327478e-06, 5.167657946003601e-06, 8.327549949171953e-06, 6.43439943814883e-06, 1.3741042494075373e-05, 1.0251275853079278e-05]",-0.0003241952344786,-0.0087532713309222,27.0,0.0020548960192199694
"[1.7919006722877384e-06, 4.094104497198714e-06, 4.949130470777163e-06, 4.734614776680246e-06, 6.7341279645916075e-06, 6.018273779773153e-06, 1.2543264347186778e-05, 1.0617733096296433e-05]",-0.0003241952344786,-0.0090774665654008,28.0,0.0020474561658058842
"[1.517569444331457e-06, 1.7919006722877384e-06, 4.094104497198714e-06, 5.864671493327478e-06, 5.127465101395501e-06, 6.520193437609123e-06, 1.4871878192934673e-05, 1.0950750038318802e-05]",-0.0003241952344786,-0.0094016617998794,29.0,0.0020146795366261547
"[2.9804289169987896e-07, 1.517569444331457e-06, 1.7919006722877384e-06, 4.949130470777163e-06, 6.0362490330589935e-06, 6.8664476202684455e-06, 1.5228899428620934e-05, 9.364082870888524e-06]",-0.0003241952344786,-0.009725857034358,30.0,0.002037975883967632
"[1.3729228385273018e-06, 2.9804289169987896e-07, 1.517569444331457e-06, 4.094104497198714e-06, 5.167657946003601e-06, 8.28342126624193e-06, 1.4808413652644958e-05, 9.668003258411773e-06]",-0.0003241952344786,-0.010050052268836599,31.0,0.0021582503728388583
"[4.2901106098724995e-06, 1.3729228385273018e-06, 2.9804289169987896e-07, 1.7919006722877384e-06, 4.734614776680246e-06, 7.090488452377031e-06, 1.557647374283988e-05, 7.365118108282331e-06]",-0.0003241952344786,-0.0103742475033152,32.0,0.0021040345100184206
"[3.23312292493938e-06, 4.2901106098724995e-06, 1.3729228385273018e-06, 1.517569444331457e-06, 5.864671493327478e-06, 7.487847597076325e-06, 1.1975295819866005e-05, 8.271374099422246e-06]",-0.0003241952344786,-0.0106984427377938,33.0,0.00217178184886507
"[4.5899928409198765e-06, 3.23312292493938e-06, 4.2901106098724995e-06, 2.9804289169987896e-07, 4.949130470777163e-06, 7.043207006063312e-06, 1.0098719940287992e-05, 8.097320460365154e-06]",-0.0003241952344786,-0.0110226379722724,34.0,0.0021495402443804643
"[4.2103965824935585e-06, 4.5899928409198765e-06, 3.23312292493938e-06, 1.3729228385273018e-06, 4.094104497198714e-06, 8.327549949171953e-06, 9.195726306643337e-06, 6.248597856028937e-06]",-0.0003241952344786,-0.011346833206751,35.0,0.002158348931622291
"[4.3856493903149385e-06, 4.2103965824935585e-06, 4.5899928409198765e-06, 4.2901106098724995e-06, 1.7919006722877384e-06, 6.7341279645916075e-06, 8.049429197853897e-06, 3.985762759839417e-06]",-0.0003241952344786,-0.0116710284412296,36.0,0.0022332068720403615
"[5.625071935355663e-06, 4.3856493903149385e-06, 4.2103965824935585e-06, 3.23312292493938e-06, 1.517569444331457e-06, 5.127465101395501e-06, 6.898032097524265e-06, 5.571116616920335e-06]",-0.0003241952344786,-0.0119952236757082,37.0,0.002081330848037687
"[2.7559131012822036e-06, 5.625071935355663e-06, 4.3856493903149385e-06, 4.5899928409198765e-06, 2.9804289169987896e-07, 6.0362490330589935e-06, 7.956637091410812e-06, 6.093318461353192e-06]",-0.0003241952344786,-0.0123194189101868,38.0,0.002007444586361395
"[4.1257558791585325e-07, 2.7559131012822036e-06, 5.625071935355663e-06, 4.2103965824935585e-06, 1.3729228385273018e-06, 5.167657946003601e-06, 4.7268504204112105e-06, 6.475330337707419e-06]",-0.0003241952344786,-0.0126436141446654,39.0,0.0020141432662457207
"[6.561706982211035e-07, 4.1257558791585325e-07, 2.7559131012822036e-06, 4.3856493903149385e-06, 4.2901106098724995e-06, 4.734614776680246e-06, 4.766241090692347e-06, 6.871645382489078e-06]",-0.0003241952344786,-0.012967809379144,40.0,0.0019885322175098425
"[-1.2782140856870683e-06, 6.561706982211035e-07, 4.1257558791585325e-07, 5.625071935355663e-06, 3.23312292493938e-06, 5.864671493327478e-06, 5.047774266131455e-06, 9.957961083273403e-06]",-0.0003241952344786,-0.0132920046136226,41.0,0.001975021959131775
"[-3.317507207611925e-06, -1.2782140856870683e-06, 6.561706982211035e-07, 2.7559131012822036e-06, 4.5899928409198765e-06, 4.949130470777163e-06, 5.357009740691865e-06, 7.2187190198746976e-06]",-0.0003241952344786,-0.0136161998481012,42.0,0.001995836570953402
"[2.035925632526414e-07, -3.317507207611925e-06, -1.2782140856870683e-06, 4.1257558791585325e-07, 4.2103965824935585e-06, 4.094104497198714e-06, 6.43439943814883e-06, 6.84623319102684e-06]",-0.0003241952344786,-0.0139403950825798,43.0,0.002016564993485598
"[5.94314201407542e-07, 2.035925632526414e-07, -3.317507207611925e-06, 6.561706982211035e-07, 4.3856493903149385e-06, 1.7919006722877384e-06, 6.018273779773153e-06, 8.269905265478883e-06]",-0.0003241952344786,-0.0142645903170584,44.0,0.0020298880494172044
"[-4.619154424290173e-06, 5.94314201407542e-07, 2.035925632526414e-07, -1.2782140856870683e-06, 5.625071935355663e-06, 1.517569444331457e-06, 6.520193437609123e-06, 9.436494110559579e-06]",-0.0003241952344786,-0.014588785551537,45.0,0.0022607264280500553
"[-9.847570254351012e-06, -4.619154424290173e-06, 5.94314201407542e-07, -3.317507207611925e-06, 2.7559131012822036e-06, 2.9804289169987896e-07, 6.8664476202684455e-06, 1.1937395356653724e-05]",-0.0003241952344786,-0.014912980786015599,46.0,0.0025264651962665368
"[-1.3366839084483217e-05, -9.847570254351012e-06, -4.619154424290173e-06, 2.035925632526414e-07, 4.1257558791585325e-07, 1.3729228385273018e-06, 8.28342126624193e-06, 1.4139525774226058e-05]",-0.0003241952344786,-0.0152371760204942,47.0,0.0022246038799338653
"[-1.0248094440612476e-05, -1.3366839084483217e-05, -9.847570254351012e-06, 5.94314201407542e-07, 6.561706982211035e-07, 4.2901106098724995e-06, 7.090488452377031e-06, 1.1119818736915477e-05]",-0.0003241952344786,-0.0155613712549728,48.0,0.0019836853698375337
"[-3.889346771757118e-06, -1.0248094440612476e-05, -1.3366839084483217e-05, -4.619154424290173e-06, -1.2782140856870683e-06, 3.23312292493938e-06, 7.487847597076325e-06, 4.878412710240809e-06]",-0.0003241952344786,-0.0158855664894514,49.0,0.0020090888717129904
"[1.3273935728363995e-08, -3.889346771757118e-06, -1.0248094440612476e-05, -9.847570254351012e-06, -3.317507207611925e-06, 4.5899928409198765e-06, 7.043207006063312e-06, 4.867546977038728e-06]",-0.0003241952344786,-0.01620976172393,50.0,0.0020214422536495116
"[-3.7786287521157647e-06, 1.3273935728363995e-08, -3.889346771757118e-06, -1.3366839084483217e-05, 2.035925632526414e-07, 4.2103965824935585e-06, 8.327549949171953e-06, 5.368977326725144e-06]",-0.0003241952344786,-0.0165339569584086,51.0,0.002210510090764612
"[-9.00313625606941e-06, -3.7786287521157647e-06, 1.3273935728363995e-08, -1.0248094440612476e-05, 5.94314201407542e-07, 4.3856493903149385e-06, 6.7341279645916075e-06, 6.8199619818187784e-06]",-0.0003241952344786,-0.0168581521928872,52.0,0.00236784626563214
"[-1.1918061318283435e-05, -9.00313625606941e-06, -3.7786287521157647e-06, -3.889346771757118e-06, -4.619154424290173e-06, 5.625071935355663e-06, 5.127465101395501e-06, 5.519560545508284e-06]",-0.0003241952344786,-0.0171823474273658,53.0,0.0020160428956716584
"[-5.128862540004775e-06, -1.1918061318283435e-05, -9.00313625606941e-06, 1.3273935728363995e-08, -9.847570254351012e-06, 2.7559131012822036e-06, 6.0362490330589935e-06, 8.892798177839722e-06]",-0.0003241952344786,-0.0175065426618444,54.0,0.001987580873394388
"[-2.6933291792374803e-06, -5.128862540004775e-06, -1.1918061318283435e-05, -3.7786287521157647e-06, -1.3366839084483217e-05, 4.1257558791585325e-07, 5.167657946003601e-06, 1.589983185112942e-05]",-0.0003241952344786,-0.017830737896323,55.0,0.0019998549801842993
"[-7.620833457622211e-07, -2.6933291792374803e-06, -5.128862540004775e-06, -9.00313625606941e-06, -1.0248094440612476e-05, 6.561706982211035e-07, 4.734614776680246e-06, 1.5172056009760126e-05]",-0.0003241952344786,-0.0181549331308016,56.0,0.002005062460785841
"[-6.018746034897049e-07, -7.620833457622211e-07, -2.6933291792374803e-06, -1.1918061318283435e-05, -3.889346771757118e-06, -1.2782140856870683e-06, 5.864671493327478e-06, 5.869836968486197e-06]",-0.0003241952344786,-0.0184791283652802,57.0,0.0020008812740389325
"[-1.0456499239808181e-06, -6.018746034897049e-07, -7.620833457622211e-07, -5.128862540004775e-06, 1.3273935728363995e-08, -3.317507207611925e-06, 4.949130470777163e-06, 9.101580872084014e-06]",-0.0003241952344786,-0.0188033235997588,58.0,0.002003122212666135
"[-8.083468401309801e-07, -1.0456499239808181e-06, -6.018746034897049e-07, -2.6933291792374803e-06, -3.7786287521157647e-06, 2.035925632526414e-07, 4.094104497198714e-06, 1.3741042494075373e-05]",-0.0003241952344786,-0.0191275188342374,59.0,0.002011300403352021
"[-1.6526857393728278e-07, -8.083468401309801e-07, -1.0456499239808181e-06, -7.620833457622211e-07, -9.00313625606941e-06, 5.94314201407542e-07, 1.7919006722877384e-06, 1.2543264347186778e-05]",-0.0003241952344786,-0.019451714068716,60.0,0.0020260068596606984
"[5.532018576559494e-07, -1.6526857393728278e-07, -8.083468401309801e-07, -6.018746034897049e-07, -1.1918061318283435e-05, -4.619154424290173e-06, 1.517569444331457e-06, 1.4871878192934673e-05]",-0.0003241952344786,-0.0197759093031946,61.0,0.0020189630150405087
"[1.8309521010451135e-07, 5.532018576559494e-07, -1.6526857393728278e-07, -1.0456499239808181e-06, -5.128862540004775e-06, -9.847570254351012e-06, 2.9804289169987896e-07, 1.5228899428620934e-05]",-0.0003241952344786,-0.020100104537673198,62.0,0.00201428520475393
"[5.0717432031888166e-08, 1.8309521010451135e-07, 5.532018576559494e-07, -8.083468401309801e-07, -2.6933291792374803e-06, -1.3366839084483217e-05, 1.3729228385273018e-06, 1.4808413652644958e-05]",-0.0003241952344786,-0.0204242997721518,63.0,0.0020490857140676544
"[1.4202712463884382e-06, 5.0717432031888166e-08, 1.8309521010451135e-07, -1.6526857393728278e-07, -7.620833457622211e-07, -1.0248094440612476e-05, 4.2901106098724995e-06, 1.557647374283988e-05]",-0.0003241952344786,-0.0207484950066304,64.0,0.0020167543139692993
"[-2.2658641185557826e-08, 1.4202712463884382e-06, 5.0717432031888166e-08, 5.532018576559494e-07, -6.018746034897049e-07, -3.889346771757118e-06, 3.23312292493938e-06, 1.1975295819866005e-05]",-0.0003241952344786,-0.021072690241109,65.0,0.0020013467091361723
"[-8.348911251232494e-07, -2.2658641185557826e-08, 1.4202712463884382e-06, 1.8309521010451135e-07, -1.0456499239808181e-06, 1.3273935728363995e-08, 4.5899928409198765e-06, 1.0098719940287992e-05]",-0.0003241952344786,-0.0213968854755876,66.0,0.0020205272615047625
"[5.286134410198429e-07, -8.348911251232494e-07, -2.2658641185557826e-08, 5.0717432031888166e-08, -8.083468401309801e-07, -3.7786287521157647e-06, 4.2103965824935585e-06, 9.195726306643337e-06]",-0.0003241952344786,-0.0217210807100662,67.0,0.002106214365342451
