LTd_history,itv_LT,itv_LL,anm_develop_time,p_anm
"[8.20743659968095e-05, 6.360685432301515e-05, 5.783874645016698e-05, 5.275426461652449e-05, 1.2703532177143882e-05, 4.729918609376918e-05, -6.189293981146089e-06, -8.936409581663712e-05]",0.0,0.0,0.0,0.0
"[8.153105926781776e-05, 8.20743659968095e-05, 6.360685432301515e-05, 5.3897192891651886e-05, 3.193695621752495e-05, 4.447658024581508e-05, 5.5386044127221914e-06, -8.147973890606892e-05]",0.0,0.0,0.0,0.0
"[7.393846627694435e-05, 8.153105926781776e-05, 8.20743659968095e-05, 5.783874645016698e-05, 4.6875384573543774e-05, 6.12464561049104e-05, 2.000847401635505e-06, -7.881646526609369e-05]",0.0,0.0,0.0,0.0
"[6.788734727601657e-05, 7.393846627694435e-05, 8.153105926781776e-05, 6.360685432301515e-05, 4.9686018877830714e-05, 6.068052502008684e-05, -7.581123348590442e-06, -7.533970121849908e-05]",0.0,0.0,0.0,0.0
"[8.777706700690165e-05, 6.788734727601657e-05, 7.393846627694435e-05, 8.20743659968095e-05, 5.275426461652449e-05, 5.553423497195706e-05, 8.33848001585823e-06, -7.63321793722539e-05]",0.0,0.0,0.0,0.0
"[0.00011136773819912771, 8.777706700690165e-05, 6.788734727601657e-05, 8.153105926781776e-05, 5.3897192891651886e-05, 5.076634155731817e-05, 1.508481575065597e-05, -8.700170765827504e-05]",0.0,0.0,0.0,0.0
"[0.00013134483406206947, 0.00011136773819912771, 8.777706700690165e-05, 7.393846627694435e-05, 5.783874645016698e-05, 3.483022712154866e-05, 2.8770919768432103e-05, -8.970286214060792e-05]",0.0,0.0,0.0,0.0
"[0.00014311726210229108, 0.00013134483406206947, 0.00011136773819912771, 6.788734727601657e-05, 6.360685432301515e-05, 1.9130091113230135e-05, 3.2632132596111644e-05, -8.875925284445385e-05]",0.0,0.0,0.0,0.0
"[0.00016145919558032217, 0.00014311726210229108, 0.00013134483406206947, 8.777706700690165e-05, 8.20743659968095e-05, 1.2703532177143882e-05, 3.7452538936315185e-05, -8.66951900035282e-05]",0.0,0.0,0.0,0.0
"[0.0001441818573895941, 0.00016145919558032217, 0.00014311726210229108, 0.00011136773819912771, 8.153105926781776e-05, 3.193695621752495e-05, 3.611722511943658e-05, -7.027665262591657e-05]",0.0,0.0,0.0,0.0
"[0.00011241143174401058, 0.0001441818573895941, 0.00016145919558032217, 0.00013134483406206947, 7.393846627694435e-05, 4.6875384573543774e-05, 4.8689124781338265e-05, -6.955954391650075e-05]",0.0,0.0,0.0,0.0
"[9.001855209754753e-05, 0.00011241143174401058, 0.0001441818573895941, 0.00014311726210229108, 6.788734727601657e-05, 4.9686018877830714e-05, 3.77199066306313e-05, -8.499688550327293e-05]",0.0,0.0,0.0,0.0
"[8.125492656417356e-05, 9.001855209754753e-05, 0.00011241143174401058, 0.00016145919558032217, 8.777706700690165e-05, 5.275426461652449e-05, 4.2025042192609214e-05, -0.0001033078925314955]",0.0,0.0,0.0,0.0
"[8.17920716873956e-05, 8.125492656417356e-05, 9.001855209754753e-05, 0.0001441818573895941, 0.00011136773819912771, 5.3897192891651886e-05, 2.890992121295978e-05, -0.00010238994996457835]",0.0,0.0,0.0,0.0
"[7.816421959938912e-05, 8.17920716873956e-05, 8.125492656417356e-05, 0.00011241143174401058, 0.00013134483406206947, 5.783874645016698e-05, 3.04652107280815e-05, -9.210656207314664e-05]",0.0,0.0,0.0,0.0
"[8.253067144374156e-05, 7.816421959938912e-05, 8.17920716873956e-05, 9.001855209754753e-05, 0.00014311726210229108, 6.360685432301515e-05, 3.80692703716338e-05, -8.062549740562324e-05]",0.0,0.0,0.0,0.0
"[7.678335354597098e-05, 8.253067144374156e-05, 7.816421959938912e-05, 8.125492656417356e-05, 0.00016145919558032217, 8.20743659968095e-05, 4.729918609376918e-05, -9.141338757990796e-05]",0.0,0.0,0.0,0.0
"[8.934124259640024e-05, 7.678335354597098e-05, 8.253067144374156e-05, 8.17920716873956e-05, 0.0001441818573895941, 8.153105926781776e-05, 4.447658024581508e-05, -6.909658180639309e-05]",0.0,0.0,0.0,0.0
"[8.910207360237157e-05, 8.934124259640024e-05, 7.678335354597098e-05, 7.816421959938912e-05, 0.00011241143174401058, 7.393846627694435e-05, 6.12464561049104e-05, -4.486639053253682e-05]",-0.004925132712197296,-0.0,0.0,0.0035376976068155963
"[9.438134398680561e-05, 8.910207360237157e-05, 8.934124259640024e-05, 8.253067144374156e-05, 9.001855209754753e-05, 6.788734727601657e-05, 6.068052502008684e-05, -4.026543436676834e-05]",-0.004925132712197296,-0.004925132712197296,1.0,0.004292379036143956
"[9.017032753160947e-05, 9.438134398680561e-05, 8.910207360237157e-05, 7.678335354597098e-05, 8.125492656417356e-05, 8.777706700690165e-05, 5.553423497195706e-05, -2.423692412628923e-05]",-0.004925132712197296,-0.009850265424394593,2.0,0.004206032871362589
"[9.734038443366786e-05, 9.017032753160947e-05, 9.438134398680561e-05, 8.934124259640024e-05, 8.17920716873956e-05, 0.00011136773819912771, 5.076634155731817e-05, -1.7230006517894154e-05]",-0.004925132712197296,-0.01477539813659189,3.0,0.003278949027840651
"[9.926440119113918e-05, 9.734038443366786e-05, 9.017032753160947e-05, 8.910207360237157e-05, 7.816421959938912e-05, 0.00013134483406206947, 3.483022712154866e-05, 4.856966427036751e-06]",-0.004925132712197296,-0.019700530848789186,4.0,0.003656743663591752
"[8.884949282496559e-05, 9.926440119113918e-05, 9.734038443366786e-05, 9.438134398680561e-05, 8.253067144374156e-05, 0.00014311726210229108, 1.9130091113230135e-05, 8.72573738800761e-06]",-0.004925132712197296,-0.024625663560986482,5.0,0.005202084039171053
"[8.938679071258868e-05, 8.884949282496559e-05, 9.926440119113918e-05, 9.017032753160947e-05, 7.678335354597098e-05, 0.00016145919558032217, 1.2703532177143882e-05, 7.388765171372073e-06]",-0.004925132712197296,-0.02955079627318378,6.0,0.0029408539970227124
"[0.00010542610003761865, 8.938679071258868e-05, 8.884949282496559e-05, 9.734038443366786e-05, 8.934124259640024e-05, 0.0001441818573895941, 3.193695621752495e-05, 2.4792812772797323e-05]",-0.004925132712197296,-0.03447592898538107,7.0,0.003647624555079237
"[8.691383397827419e-05, 0.00010542610003761865, 8.938679071258868e-05, 9.926440119113918e-05, 8.910207360237157e-05, 0.00011241143174401058, 4.6875384573543774e-05, 6.633834675921606e-06]",-0.004925132712197296,-0.03940106169757837,8.0,0.002380794854153666
"[8.847388663731214e-05, 8.691383397827419e-05, 0.00010542610003761865, 8.884949282496559e-05, 9.438134398680561e-05, 9.001855209754753e-05, 4.9686018877830714e-05, 9.532576573655236e-06]",-0.004925132712197296,-0.04432619440977567,9.0,0.002362608165375273
"[6.74792943493543e-05, 8.847388663731214e-05, 8.691383397827419e-05, 8.938679071258868e-05, 9.017032753160947e-05, 8.125492656417356e-05, 5.275426461652449e-05, 2.584258141468187e-06]",-0.004925132712197296,-0.049251327121972964,10.0,0.0026365003970698587
"[5.567204347385009e-05, 6.74792943493543e-05, 8.847388663731214e-05, 0.00010542610003761865, 9.734038443366786e-05, 8.17920716873956e-05, 5.3897192891651886e-05, 2.769955604524531e-06]",-0.004925132712197296,-0.05417645983417026,11.0,0.0024273823129014214
"[5.6975205279641236e-05, 5.567204347385009e-05, 6.74792943493543e-05, 8.691383397827419e-05, 9.926440119113918e-05, 7.816421959938912e-05, 5.783874645016698e-05, 4.026489196108713e-06]",-0.004925132712197296,-0.05910159254636756,12.0,0.0024376728891849584
"[5.2047294413788005e-05, 5.6975205279641236e-05, 5.567204347385009e-05, 8.847388663731214e-05, 8.884949282496559e-05, 8.253067144374156e-05, 6.360685432301515e-05, 1.7233973293982006e-06]",-0.004925132712197296,-0.06402672525856486,13.0,0.002384481723495523
"[4.9894921177274434e-05, 5.2047294413788005e-05, 5.6975205279641236e-05, 6.74792943493543e-05, 8.938679071258868e-05, 7.678335354597098e-05, 8.20743659968095e-05, -6.189293981146089e-06]",-0.004925132712197296,-0.06895185797076214,14.0,0.002150454075206926
"[4.721551271860645e-05, 4.9894921177274434e-05, 5.2047294413788005e-05, 5.567204347385009e-05, 0.00010542610003761865, 8.934124259640024e-05, 8.153105926781776e-05, 5.5386044127221914e-06]",-0.004925132712197296,-0.07387699068295944,15.0,0.002383573037161173
"[3.7671589566791165e-05, 4.721551271860645e-05, 4.9894921177274434e-05, 5.6975205279641236e-05, 8.691383397827419e-05, 8.910207360237157e-05, 7.393846627694435e-05, 2.000847401635505e-06]",-0.004925132712197296,-0.07880212339515674,16.0,0.002170941545372061
"[4.126033517765977e-05, 3.7671589566791165e-05, 4.721551271860645e-05, 5.2047294413788005e-05, 8.847388663731214e-05, 9.438134398680561e-05, 6.788734727601657e-05, -7.581123348590442e-06]",-0.004925132712197296,-0.08372725610735404,17.0,0.002138828285267284
"[3.502233870159318e-05, 4.126033517765977e-05, 3.7671589566791165e-05, 4.9894921177274434e-05, 6.74792943493543e-05, 9.017032753160947e-05, 8.777706700690165e-05, 8.33848001585823e-06]",-0.004925132712197296,-0.08865238881955134,18.0,0.0020854988164559387
"[3.027210275800434e-05, 3.502233870159318e-05, 4.126033517765977e-05, 4.721551271860645e-05, 5.567204347385009e-05, 9.734038443366786e-05, 0.00011136773819912771, 1.508481575065597e-05]",-0.004925132712197296,-0.09357752153174863,19.0,0.0019256265361750798
"[2.5064653902123423e-05, 3.027210275800434e-05, 3.502233870159318e-05, 3.7671589566791165e-05, 5.6975205279641236e-05, 9.926440119113918e-05, 0.00013134483406206947, 2.8770919768432103e-05]",-0.004925132712197296,-0.09850265424394593,20.0,0.001992191606341471
"[1.2127717709436672e-05, 2.5064653902123423e-05, 3.027210275800434e-05, 4.126033517765977e-05, 5.2047294413788005e-05, 8.884949282496559e-05, 0.00014311726210229108, 3.2632132596111644e-05]",-0.004925132712197296,-0.10342778695614323,21.0,0.0019026192397779166
"[7.71556823452093e-06, 1.2127717709436672e-05, 2.5064653902123423e-05, 3.502233870159318e-05, 4.9894921177274434e-05, 8.938679071258868e-05, 0.00016145919558032217, 3.7452538936315185e-05]",-0.004925132712197296,-0.10835291966834051,22.0,0.002011505379425711
"[-5.092727598054468e-06, 7.71556823452093e-06, 1.2127717709436672e-05, 3.027210275800434e-05, 4.721551271860645e-05, 0.00010542610003761865, 0.0001441818573895941, 3.611722511943658e-05]",-0.004925132712197296,-0.11327805238053781,23.0,0.0019920842721686807
"[-2.6599182807366827e-06, -5.092727598054468e-06, 7.71556823452093e-06, 2.5064653902123423e-05, 3.7671589566791165e-05, 8.691383397827419e-05, 0.00011241143174401058, 4.8689124781338265e-05]",-0.004925132712197296,-0.11820318509273511,24.0,0.0019720464984723613
"[-3.4945443090295613e-06, -2.6599182807366827e-06, -5.092727598054468e-06, 1.2127717709436672e-05, 4.126033517765977e-05, 8.847388663731214e-05, 9.001855209754753e-05, 3.77199066306313e-05]",-0.004925132712197296,-0.12312831780493241,25.0,0.0019278598925699592
"[-7.2218430214520565e-06, -3.4945443090295613e-06, -2.6599182807366827e-06, 7.71556823452093e-06, 3.502233870159318e-05, 6.74792943493543e-05, 8.125492656417356e-05, 4.2025042192609214e-05]",-0.004925132712197296,-0.1280534505171297,26.0,0.0020197134923447112
"[-2.4573202430975862e-05, -7.2218430214520565e-06, -3.4945443090295613e-06, -5.092727598054468e-06, 3.027210275800434e-05, 5.567204347385009e-05, 8.17920716873956e-05, 2.890992121295978e-05]",-0.004925132712197296,-0.132978583229327,27.0,0.001993260216253487
"[-1.852763568434882e-05, -2.4573202430975862e-05, -7.2218430214520565e-06, -2.6599182807366827e-06, 2.5064653902123423e-05, 5.6975205279641236e-05, 7.816421959938912e-05, 3.04652107280815e-05]",-0.004925132712197296,-0.13790371594152429,28.0,0.002044657790876403
"[-2.6391109775877386e-05, -1.852763568434882e-05, -2.4573202430975862e-05, -3.4945443090295613e-06, 1.2127717709436672e-05, 5.2047294413788005e-05, 8.253067144374156e-05, 3.80692703716338e-05]",-0.004925132712197296,-0.14282884865372159,29.0,0.002300705268097146
"[-3.5517873152437864e-05, -2.6391109775877386e-05, -1.852763568434882e-05, -7.2218430214520565e-06, 7.71556823452093e-06, 4.9894921177274434e-05, 7.678335354597098e-05, 4.729918609376918e-05]",-0.004925132712197296,-0.14775398136591888,30.0,0.002399722302339277
"[-6.158539711125654e-05, -3.5517873152437864e-05, -2.6391109775877386e-05, -2.4573202430975862e-05, -5.092727598054468e-06, 4.721551271860645e-05, 8.934124259640024e-05, 4.447658024581508e-05]",-0.004925132712197296,-0.15267911407811618,31.0,0.002491152329299395
"[-6.456972454399029e-05, -6.158539711125654e-05, -3.5517873152437864e-05, -1.852763568434882e-05, -2.6599182807366827e-06, 3.7671589566791165e-05, 8.910207360237157e-05, 6.12464561049104e-05]",-0.004925132712197296,-0.15760424679031348,32.0,0.002744270571574983
"[-6.950238909229324e-05, -6.456972454399029e-05, -6.158539711125654e-05, -2.6391109775877386e-05, -3.4945443090295613e-06, 4.126033517765977e-05, 9.438134398680561e-05, 6.068052502008684e-05]",-0.004925132712197296,-0.16252937950251078,33.0,0.002796649510945601
"[-8.028371537904264e-05, -6.950238909229324e-05, -6.456972454399029e-05, -3.5517873152437864e-05, -7.2218430214520565e-06, 3.502233870159318e-05, 9.017032753160947e-05, 5.553423497195706e-05]",-0.004925132712197296,-0.16745451221470808,34.0,0.0027221812897573264
"[-8.338446245151191e-05, -8.028371537904264e-05, -6.950238909229324e-05, -6.158539711125654e-05, -2.4573202430975862e-05, 3.027210275800434e-05, 9.734038443366786e-05, 5.076634155731817e-05]",-0.004925132712197296,-0.17237964492690538,35.0,0.0023517977842270363
"[-8.154162176789937e-05, -8.338446245151191e-05, -8.028371537904264e-05, -6.456972454399029e-05, -1.852763568434882e-05, 2.5064653902123423e-05, 9.926440119113918e-05, 3.483022712154866e-05]",-0.004925132712197296,-0.17730477763910268,36.0,0.0023404567830671943
"[-6.632479545810102e-05, -8.154162176789937e-05, -8.338446245151191e-05, -6.950238909229324e-05, -2.6391109775877386e-05, 1.2127717709436672e-05, 8.884949282496559e-05, 1.9130091113230135e-05]",-0.004925132712197296,-0.18222991035129996,37.0,0.0026152930765547338
"[-6.19192757562958e-05, -6.632479545810102e-05, -8.154162176789937e-05, -8.028371537904264e-05, -3.5517873152437864e-05, 7.71556823452093e-06, 8.938679071258868e-05, 1.2703532177143882e-05]",-0.004925132712197296,-0.18715504306349726,38.0,0.002585222214751399
"[-7.476180674562457e-05, -6.19192757562958e-05, -6.632479545810102e-05, -8.338446245151191e-05, -6.158539711125654e-05, -5.092727598054468e-06, 0.00010542610003761865, 3.193695621752495e-05]",-0.004925132712197296,-0.19208017577569456,39.0,0.0026570833981290707
"[-7.49225341952613e-05, -7.476180674562457e-05, -6.19192757562958e-05, -8.154162176789937e-05, -6.456972454399029e-05, -2.6599182807366827e-06, 8.691383397827419e-05, 4.6875384573543774e-05]",-0.004925132712197296,-0.19700530848789186,40.0,0.0030112244001340945
"[-7.769371608495756e-05, -7.49225341952613e-05, -7.476180674562457e-05, -6.632479545810102e-05, -6.950238909229324e-05, -3.4945443090295613e-06, 8.847388663731214e-05, 4.9686018877830714e-05]",-0.004925132712197296,-0.20193044120008916,41.0,0.002766205755832019
"[-8.930386823608353e-05, -7.769371608495756e-05, -7.49225341952613e-05, -6.19192757562958e-05, -8.028371537904264e-05, -7.2218430214520565e-06, 6.74792943493543e-05, 5.275426461652449e-05]",-0.004925132712197296,-0.20685557391228646,42.0,0.0025790821047419663
"[-8.435661404247398e-05, -8.930386823608353e-05, -7.769371608495756e-05, -7.476180674562457e-05, -8.338446245151191e-05, -2.4573202430975862e-05, 5.567204347385009e-05, 5.3897192891651886e-05]",-0.004925132712197296,-0.21178070662448376,43.0,0.003070677757308199
"[-7.684299223546428e-05, -8.435661404247398e-05, -8.930386823608353e-05, -7.49225341952613e-05, -8.154162176789937e-05, -1.852763568434882e-05, 5.6975205279641236e-05, 5.783874645016698e-05]",-0.004925132712197296,-0.21670583933668103,44.0,0.002653304721779286
"[-9.072231349103237e-05, -7.684299223546428e-05, -8.435661404247398e-05, -7.769371608495756e-05, -6.632479545810102e-05, -2.6391109775877386e-05, 5.2047294413788005e-05, 6.360685432301515e-05]",-0.004925132712197296,-0.22163097204887833,45.0,0.002835044111043215
"[-8.117379785823868e-05, -9.072231349103237e-05, -7.684299223546428e-05, -8.930386823608353e-05, -6.19192757562958e-05, -3.5517873152437864e-05, 4.9894921177274434e-05, 8.20743659968095e-05]",-0.004925132712197296,-0.22655610476107563,46.0,0.0029130035054729633
"[-8.466164226865167e-05, -8.117379785823868e-05, -9.072231349103237e-05, -8.435661404247398e-05, -7.476180674562457e-05, -6.158539711125654e-05, 4.721551271860645e-05, 8.153105926781776e-05]",-0.004925132712197296,-0.23148123747327293,47.0,0.003259948096400906
"[-8.759366418736654e-05, -8.466164226865167e-05, -8.117379785823868e-05, -7.684299223546428e-05, -7.49225341952613e-05, -6.456972454399029e-05, 3.7671589566791165e-05, 7.393846627694435e-05]",-0.004925132712197296,-0.23640637018547023,48.0,0.003438874059746457
"[-9.681060942140169e-05, -8.759366418736654e-05, -8.466164226865167e-05, -9.072231349103237e-05, -7.769371608495756e-05, -6.950238909229324e-05, 4.126033517765977e-05, 6.788734727601657e-05]",-0.004925132712197296,-0.24133150289766753,49.0,0.004274184204372173
"[-0.00010229017428032356, -9.681060942140169e-05, -8.759366418736654e-05, -8.117379785823868e-05, -8.930386823608353e-05, -8.028371537904264e-05, 3.502233870159318e-05, 8.777706700690165e-05]",-0.004925132712197296,-0.24625663560986483,50.0,0.004710846699639975
"[-0.00011687386494374657, -0.00010229017428032356, -9.681060942140169e-05, -8.466164226865167e-05, -8.435661404247398e-05, -8.338446245151191e-05, 3.027210275800434e-05, 0.00011136773819912771]",-0.004925132712197296,-0.2511817683220621,51.0,0.005985815197459478
"[-0.00012518044637363924, -0.00011687386494374657, -0.00010229017428032356, -8.759366418736654e-05, -7.684299223546428e-05, -8.154162176789937e-05, 2.5064653902123423e-05, 0.00013134483406206947]",-0.004925132712197296,-0.2561069010342594,52.0,0.006844424450847115
"[-0.00013884554192796335, -0.00012518044637363924, -0.00011687386494374657, -9.681060942140169e-05, -9.072231349103237e-05, -6.632479545810102e-05, 1.2127717709436672e-05, 0.00014311726210229108]",-0.004925132712197296,-0.2610320337464567,53.0,0.015158852833363115
"[-0.00014798859894819992, -0.00013884554192796335, -0.00012518044637363924, -0.00010229017428032356, -8.117379785823868e-05, -6.19192757562958e-05, 7.71556823452093e-06, 0.00016145919558032217]",-0.004925132712197296,-0.265957166458654,54.0,0.017674672183920832
"[-0.000180791213374905, -0.00014798859894819992, -0.00013884554192796335, -0.00011687386494374657, -8.466164226865167e-05, -7.476180674562457e-05, -5.092727598054468e-06, 0.0001441818573895941]",-0.004925132712197296,-0.2708822991708513,55.0,0.013491605252619644
"[-0.00019331195536013588, -0.000180791213374905, -0.00014798859894819992, -0.00012518044637363924, -8.759366418736654e-05, -7.49225341952613e-05, -2.6599182807366827e-06, 0.00011241143174401058]",-0.004925132712197296,-0.27580743188304857,56.0,0.01964391505603005
"[-0.0001883412369305037, -0.00019331195536013588, -0.000180791213374905, -0.00013884554192796335, -9.681060942140169e-05, -7.769371608495756e-05, -3.4945443090295613e-06, 9.001855209754753e-05]",-0.004925132712197296,-0.28073256459524587,57.0,0.018247499765001264
"[-0.00019860467749536532, -0.0001883412369305037, -0.00019331195536013588, -0.00014798859894819992, -0.00010229017428032356, -8.930386823608353e-05, -7.2218430214520565e-06, 8.125492656417356e-05]",-0.004925132712197296,-0.28565769730744317,58.0,0.018165894768194833
"[-0.00019933738752182963, -0.00019860467749536532, -0.0001883412369305037, -0.000180791213374905, -0.00011687386494374657, -8.435661404247398e-05, -2.4573202430975862e-05, 8.17920716873956e-05]",-0.004925132712197296,-0.29058283001964047,59.0,0.014190143919223767
"[-0.00019942790029724128, -0.00019933738752182963, -0.00019860467749536532, -0.00019331195536013588, -0.00012518044637363924, -7.684299223546428e-05, -1.852763568434882e-05, 7.816421959938912e-05]",-0.004925132712197296,-0.29550796273183777,60.0,0.01351862754301797
"[-0.0001919683748851407, -0.00019942790029724128, -0.00019933738752182963, -0.0001883412369305037, -0.00013884554192796335, -9.072231349103237e-05, -2.6391109775877386e-05, 8.253067144374156e-05]",-0.004925132712197296,-0.30043309544403507,61.0,0.01148859629875527
"[-0.0001880435461312749, -0.0001919683748851407, -0.00019942790029724128, -0.00019860467749536532, -0.00014798859894819992, -8.117379785823868e-05, -3.5517873152437864e-05, 7.678335354597098e-05]",-0.004925132712197296,-0.30535822815623237,62.0,0.013573017030334459
"[-0.0001815663666379711, -0.0001880435461312749, -0.0001919683748851407, -0.00019933738752182963, -0.000180791213374905, -8.466164226865167e-05, -6.158539711125654e-05, 8.934124259640024e-05]",-0.004925132712197296,-0.31028336086842967,63.0,0.013713033763102638
"[-0.00018492508289334123, -0.0001815663666379711, -0.0001880435461312749, -0.00019942790029724128, -0.00019331195536013588, -8.759366418736654e-05, -6.456972454399029e-05, 8.910207360237157e-05]",-0.004925132712197296,-0.31520849358062697,64.0,0.01174593986900814
"[-0.00018627438315634172, -0.00018492508289334123, -0.0001815663666379711, -0.0001919683748851407, -0.0001883412369305037, -9.681060942140169e-05, -6.950238909229324e-05, 9.438134398680561e-05]",-0.004925132712197296,-0.32013362629282427,65.0,0.013528030844143188
"[-0.00018171429500542764, -0.00018627438315634172, -0.00018492508289334123, -0.0001880435461312749, -0.00019860467749536532, -0.00010229017428032356, -8.028371537904264e-05, 9.017032753160947e-05]",-0.004925132712197296,-0.32505875900502157,66.0,0.025719499531761236
"[-0.00018483384839285269, -0.00018171429500542764, -0.00018627438315634172, -0.0001815663666379711, -0.00019933738752182963, -0.00011687386494374657, -8.338446245151191e-05, 9.734038443366786e-05]",-0.004925132712197296,-0.32998389171721887,67.0,0.07933773074627816
"[-0.00020553427696768398, -0.00018483384839285269, -0.00018171429500542764, -0.00018492508289334123, -0.00019942790029724128, -0.00012518044637363924, -8.154162176789937e-05, 9.926440119113918e-05]",-0.004925132712197296,-0.33490902442941617,68.0,0.14635869991312403
"[-0.00024202625790758426, -0.00020553427696768398, -0.00018483384839285269, -0.00018627438315634172, -0.0001919683748851407, -0.00013884554192796335, -6.632479545810102e-05, 8.884949282496559e-05]",-0.004925132712197296,-0.33983415714161347,69.0,0.10805625071625684
"[-0.0002672924443884163, -0.00024202625790758426, -0.00020553427696768398, -0.00018171429500542764, -0.0001880435461312749, -0.00014798859894819992, -6.19192757562958e-05, 8.938679071258868e-05]",-0.004925132712197296,-0.34475928985381077,70.0,0.27220789188284095
