LTd_history,itv_LT,itv_LL,anm_develop_time,p_anm
"[0.00014338861152541477, 0.00015388360332919222, 0.0001442862078445413, 0.00013492436783528962, 5.5859268793534985e-05, 2.4087406680919773e-05, -2.6186444180202774e-05, -2.3709718713561002e-05]",0.010709871179451672,0.35342574892190515,33.0,0.0042287548346919114
"[0.0001290896809797329, 0.00014338861152541477, 0.00015388360332919222, 0.00014301293658602372, 7.50965560540533e-05, 2.6474393279360264e-05, -2.993324222353432e-05, -2.080039485880813e-05]",0.010709871179451672,0.3641356201013568,34.0,0.0054195077578095925
"[0.0001126307980867508, 0.0001290896809797329, 0.00014338861152541477, 0.0001442862078445413, 9.281296889746289e-05, 3.006949594141831e-05, -3.182221314569992e-05, -1.1803755557698025e-05]",0.010709871179451672,0.3748454912808085,35.0,0.005881179798864539
"[0.00012540644169401762, 0.0001126307980867508, 0.0001290896809797329, 0.00015388360332919222, 0.00011779529959474427, 3.788255371013359e-05, -2.6271686930627316e-05, -3.982972377575898e-06]",0.010709871179451672,0.3855553624602602,36.0,0.00727790962460386
"[0.00013185567928623428, 0.00012540644169401762, 0.0001126307980867508, 0.00014338861152541477, 0.00013492436783528962, 4.436979267127927e-05, -1.9844512113579928e-05, 3.471415097661821e-06]",0.010709871179451672,0.39626523363971183,37.0,0.010563286648166238
"[0.00014448381326565555, 0.00013185567928623428, 0.00012540644169401762, 0.0001290896809797329, 0.00014301293658602372, 4.313394519573794e-05, -8.492880988622131e-06, -1.8522640333296994e-06]",0.010709871179451672,0.40697510481916355,38.0,0.014851303681913161
"[0.00016457124879678034, 0.00014448381326565555, 0.00013185567928623428, 0.0001126307980867508, 0.0001442862078445413, 4.523152812335373e-05, 3.7612953880937357e-06, -4.127484477179827e-06]",0.010709871179451672,0.4176849759986152,39.0,0.018552559588396255
"[0.00018239227714431788, 0.00016457124879678034, 0.00014448381326565555, 0.00012540644169401762, 0.00015388360332919222, 5.0691829495874745e-05, 1.4458494777047947e-05, -5.992092939417135e-06]",0.010709871179451672,0.42839484717806686,40.0,0.014286600364313562
"[0.0001941159407061378, 0.00018239227714431788, 0.00016457124879678034, 0.00013185567928623428, 0.00014338861152541477, 5.5859268793534985e-05, 1.879066687795843e-05, -9.037968667051038e-06]",0.010709871179451672,0.4391047183575185,41.0,0.015850668619532816
"[0.00018568214569310014, 0.0001941159407061378, 0.00018239227714431788, 0.00014448381326565555, 0.0001290896809797329, 7.50965560540533e-05, 2.889512973377365e-05, -1.5804698868189224e-05]",0.010709871179451672,0.4498145895369702,42.0,0.015614143745305285
"[0.0001883358707411618, 0.00018568214569310014, 0.0001941159407061378, 0.00016457124879678034, 0.0001126307980867508, 9.281296889746289e-05, 3.5225728513085716e-05, -1.4599519576806782e-05]",0.010709871179451672,0.4605244607164219,43.0,0.015096620707221873
"[0.0001881878170534931, 0.0001883358707411618, 0.00018568214569310014, 0.00018239227714431788, 0.00012540644169401762, 0.00011779529959474427, 2.8945816839372795e-05, -1.6383852297648146e-05]",0.010709871179451672,0.47123433189587355,44.0,0.016750920745763224
"[0.00018679545530829683, 0.0001881878170534931, 0.0001883358707411618, 0.0001941159407061378, 0.00013185567928623428, 0.00013492436783528962, 1.6615894282878784e-05, -1.143502633206584e-05]",0.010709871179451672,0.4819442030753252,45.0,0.015556510952826626
"[0.00019072184567993548, 0.00018679545530829683, 0.0001881878170534931, 0.00018568214569310014, 0.00014448381326565555, 0.00014301293658602372, 2.182508987879786e-05, -6.779407208675735e-06]",0.010709871179451672,0.4926540742547769,46.0,0.020387052856890887
"[0.00018839333382984926, 0.00019072184567993548, 0.00018679545530829683, 0.0001883358707411618, 0.00016457124879678034, 0.0001442862078445413, 2.421827091742628e-05, -4.573584256821104e-06]",0.010709871179451672,0.5033639454342286,47.0,0.023473907267367436
"[0.0001988062823418392, 0.00018839333382984926, 0.00019072184567993548, 0.0001881878170534931, 0.00018239227714431788, 0.00015388360332919222, 2.7229539345503293e-05, -3.1010557949261393e-06]",0.010709871179451672,0.5140738166136802,48.0,0.03534553853992083
"[0.00020586655470385446, 0.0001988062823418392, 0.00018839333382984926, 0.00018679545530829683, 0.0001941159407061378, 0.00014338861152541477, 2.4087406680919773e-05, -5.865687887394218e-06]",0.010709871179451672,0.5247836877931319,49.0,0.04257581310161285
"[0.00022204576191949, 0.00020586655470385446, 0.0001988062823418392, 0.00019072184567993548, 0.00018568214569310014, 0.0001290896809797329, 2.6474393279360264e-05, -8.6324495013538e-06]",0.010709871179451672,0.5354935589725835,50.0,0.05850966008041731
"[0.00023099975780021666, 0.00022204576191949, 0.00020586655470385446, 0.00018839333382984926, 0.0001883358707411618, 0.0001126307980867508, 3.006949594141831e-05, -1.0962996190192614e-05]",0.010709871179451672,0.5462034301520352,51.0,0.06498857715774496
"[0.00024320469987279783, 0.00023099975780021666, 0.00022204576191949, 0.0001988062823418392, 0.0001881878170534931, 0.00012540644169401762, 3.788255371013359e-05, -1.2026169425160987e-05]",0.010709871179451672,0.5569133013314869,52.0,0.07720731686758464
"[0.0002486460295174345, 0.00024320469987279783, 0.00023099975780021666, 0.00020586655470385446, 0.00018679545530829683, 0.00013185567928623428, 4.436979267127927e-05, -1.3359696187668836e-05]",0.010709871179451672,0.5676231725109386,53.0,0.09016406298472569
"[0.000255153656208317, 0.0002486460295174345, 0.00024320469987279783, 0.00022204576191949, 0.00019072184567993548, 0.00014448381326565555, 4.313394519573794e-05, -2.2749259714569964e-05]",0.010709871179451672,0.5783330436903903,54.0,0.1005853799697392
"[0.0002612088623211928, 0.000255153656208317, 0.0002486460295174345, 0.00023099975780021666, 0.00018839333382984926, 0.00016457124879678034, 4.523152812335373e-05, -1.7521975105222506e-05]",0.010709871179451672,0.589042914869842,55.0,0.1286171987133849
"[0.00026574972131519466, 0.0002612088623211928, 0.000255153656208317, 0.00024320469987279783, 0.0001988062823418392, 0.00018239227714431788, 5.0691829495874745e-05, -9.770376826491207e-06]",0.010709871179451672,0.5997527860492936,56.0,0.13348702573938437
"[0.0002743174773683773, 0.00026574972131519466, 0.0002612088623211928, 0.0002486460295174345, 0.00020586655470385446, 0.0001941159407061378, 5.5859268793534985e-05, -6.409619084295606e-06]",0.010709871179451672,0.6104626572287453,57.0,0.13822948275145078
"[0.0002770025344047512, 0.0002743174773683773, 0.00026574972131519466, 0.000255153656208317, 0.00022204576191949, 0.00018568214569310014, 7.50965560540533e-05, 6.399412117184492e-07]",0.010709871179451672,0.6211725284081969,58.0,0.08247321533568273
"[0.0002785734749656352, 0.0002770025344047512, 0.0002743174773683773, 0.0002612088623211928, 0.00023099975780021666, 0.0001883358707411618, 9.281296889746289e-05, 9.550886386585173e-07]",0.010709871179451672,0.6318823995876486,59.0,0.09831668543887208
"[0.0002627492403213304, 0.0002785734749656352, 0.0002770025344047512, 0.00026574972131519466, 0.00024320469987279783, 0.0001881878170534931, 0.00011779529959474427, -4.51865313600561e-06]",0.010709871179451672,0.6425922707671003,60.0,0.10651170030325069
"[0.00026530350536686933, 0.0002627492403213304, 0.0002785734749656352, 0.0002743174773683773, 0.0002486460295174345, 0.00018679545530829683, 0.00013492436783528962, -2.3470987724138117e-06]",0.010709871179451672,0.653302141946552,61.0,0.1314425344152374
"[0.00026827629336089327, 0.00026530350536686933, 0.0002627492403213304, 0.0002770025344047512, 0.000255153656208317, 0.00019072184567993548, 0.00014301293658602372, 3.0120419816105154e-06]",0.010709871179451672,0.6640120131260037,62.0,0.17047049937415987
"[0.0002754973994812263, 0.00026827629336089327, 0.00026530350536686933, 0.0002785734749656352, 0.0002612088623211928, 0.00018839333382984926, 0.0001442862078445413, -2.197701865319915e-06]",0.010709871179451672,0.6747218843054553,63.0,0.26046175665752846
"[0.00028505018811109004, 0.0002754973994812263, 0.00026827629336089327, 0.0002627492403213304, 0.00026574972131519466, 0.0001988062823418392, 0.00015388360332919222, -6.7243165556005245e-06]",0.010709871179451672,0.685431755484907,64.0,0.4095914240000666
